krd_id;mno;valor;pb;vade;lcy_tutar;usd_tutar;valor_dt_usd_tutar;anapara_risk;faiz_risk
438923;31930;2024-02-14;USD;2026-02-03;4707783.94;4707783.94;0.0;0.0;0.0
536728;31930;2024-04-07;USD;2025-04-02;3965172.73;3965172.73;0.0;0.0;0.0
491143;31930;2024-04-30;USD;2029-04-29;4200008.88;4200008.88;4200008.88;4200008.88;564691.19
518014;31930;2024-05-24;EUR;2025-05-19;1119077.89;1230998.97;0.0;0.0;0.0
421363;31930;2024-08-02;EUR;2025-07-28;633786.61;665854.5;0.0;0.0;0.0
149468;31930;2024-09-14;TRY;2029-09-13;4194036.03;126083.71;98065.11;3262028.02;5327.98
378952;31930;2024-10-15;USD;2025-10-10;31266.02;31266.02;0.0;0.0;0.0
401222;31930;2024-12-05;EUR;2026-11-25;590265.69;612931.98;306465.99;295132.84;52334.43
121821;31930;2025-01-29;CNY;2026-01-24;1173228.8;158669.68;0.0;0.0;0.0
523005;31930;2025-02-05;TRY;2027-01-26;2201570.04;65600.62;32800.31;1100785.02;96098.53
308052;31930;2025-02-11;TRY;2027-02-01;4166288.66;124143.74;62071.87;2083144.33;492924.03
479132;31930;2025-07-17;CNY;2026-07-12;4761121.52;597916.94;597916.94;4761121.52;389221.68
397567;31930;2025-07-18;EUR;2026-07-13;3610204.8;3921586.55;1960793.28;1805102.4;374829.51
126213;31930;2025-09-07;CNY;2030-09-06;1929478.33;252280.4;252280.4;1929478.33;548550.69
530804;31930;2025-11-04;CNY;2026-10-30;3716721.96;580646.77;580646.77;3716721.96;1406593.43
239749;31930;2026-02-24;USD;2028-02-14;1044025.06;1044025.06;1044025.06;1044025.06;289090.54
345548;32277;2024-02-19;EUR;2025-02-13;3128716.56;3540303.41;0.0;0.0;0.0
346917;32277;2024-03-11;EUR;2025-03-06;944433.94;1028324.86;0.0;0.0;0.0
155420;32277;2024-03-26;TRY;2025-03-21;2268555.6;78615.88;0.0;0.0;0.0
332047;32277;2024-04-06;USD;2029-04-05;3914462.43;3914462.43;2609641.62;2609641.62;557941.38
395678;32277;2024-04-12;CNY;2031-04-11;3041677.98;426865.63;332006.6;2365749.54;291552.34
271048;32277;2024-05-26;EUR;2025-05-21;676048.07;743660.91;0.0;0.0;0.0
328750;32277;2024-07-19;CNY;2029-07-18;2747158.53;353554.02;274986.46;2136678.86;204741.32
276895;32277;2024-10-25;EUR;2031-10-24;1723708.67;1790604.05;1591648.04;1532185.48;457067.95
488054;32277;2024-12-04;CNY;2025-11-29;557960.04;80316.18;0.0;0.0;0.0
181776;32277;2024-12-15;CNY;2029-12-14;962995.91;138619.51;107815.17;748996.82;104830.43
327399;32277;2025-01-31;USD;2026-01-26;931584.07;931584.07;0.0;0.0;0.0
466575;32277;2025-03-08;TRY;2027-02-26;2207575.39;66357.12;49767.84;1655681.54;390099.27
379723;32277;2025-03-27;CNY;2026-03-22;4289966.16;605671.56;605671.56;4289966.16;481334.2
407208;32277;2025-04-06;USD;2027-03-27;2361765.12;2361765.12;1771323.84;1771323.84;150186.12
419964;32277;2025-04-07;TRY;2026-04-02;374191.77;10659.55;10659.55;374191.77;91227.95
409041;32277;2025-05-21;TRY;2032-05-19;2986306.93;88173.58;78376.52;2654495.05;421179.88
322462;32277;2025-05-29;EUR;2027-05-19;1698212.92;1677960.82;1258470.62;1273659.69;382288.96
416821;32277;2025-05-29;CNY;2026-05-24;4493944.23;598396.44;299198.22;2246972.12;414622.53
299871;32277;2025-07-10;EUR;2026-07-05;3122670.34;3392002.03;3392002.03;3122670.34;253248.56
285747;32277;2025-07-25;EUR;2027-07-15;895505.78;972743.55;729557.66;671629.33;212066.96
338991;32277;2025-07-26;TRY;2026-07-21;2191060.29;60741.81;60741.81;2191060.29;4820.33
233950;32277;2025-09-10;USD;2027-08-31;1424559.23;1424559.23;1424559.23;1424559.23;252075.76
449913;32277;2025-09-19;EUR;2026-09-14;4895793.26;4934707.3;4934707.3;4895793.26;2279970.92
363637;32277;2025-10-15;TRY;2030-10-14;1237549.01;35033.93;35033.93;1237549.01;535178.07
277871;32277;2025-10-26;TRY;2026-10-21;2417513.37;68437.69;68437.69;2417513.37;666145.81
417524;32277;2025-11-06;TRY;2026-11-01;1411240.81;40968.47;40968.47;1411240.81;249930.75
279336;32277;2025-12-30;USD;2027-12-20;839458.47;839458.47;839458.47;839458.47;311019.36
425490;32277;2026-01-22;TRY;2028-01-12;2098149.83;62121.02;62121.02;2098149.83;267409.2
510774;32277;2026-02-24;TRY;2027-02-19;2315985.6;65103.87;65103.87;2315985.6;1024128.83
534589;32692;2024-02-23;USD;2029-02-21;4994509.16;4994509.16;3329672.77;3329672.77;825314.89
300896;32692;2024-03-19;EUR;2031-03-18;3543897.96;3858690.6;3001203.8;2756365.08;723974.6
514387;32692;2024-06-12;CNY;2025-06-07;3493198.31;474010.4;0.0;0.0;0.0
457279;32692;2024-07-15;TRY;2031-07-14;557571.98;17039.09;13252.63;433667.1;154599.91
448693;32692;2024-10-19;CNY;2025-10-14;3505780.58;453357.21;0.0;0.0;0.0
194120;32692;2024-11-05;USD;2026-10-26;4055667.86;4055667.86;2027833.93;2027833.93;89782.35
296309;32692;2024-11-25;CNY;2025-11-20;2384681.09;343177.95;0.0;0.0;0.0
334312;32692;2024-12-04;TRY;2026-11-24;979257.18;29215.77;14607.88;489628.59;20160.46
270884;32692;2025-01-18;CNY;2027-01-08;3760516.2;508579.33;254289.66;1880258.1;433540.51
279448;32692;2025-01-21;EUR;2026-01-16;4733059.22;5320842.52;0.0;0.0;0.0
198087;32692;2025-01-23;USD;2027-01-13;4073677.12;4073677.12;2036838.56;2036838.56;388425.11
392780;32692;2025-02-03;EUR;2026-01-29;1617374.62;1810306.6;0.0;0.0;0.0
280854;32692;2025-03-04;TRY;2026-02-27;3424513.33;102936.85;0.0;0.0;0.0
159322;32692;2025-03-11;USD;2026-03-06;4618518.72;4618518.72;4618518.72;4618518.72;1038012.08
487464;32692;2025-04-27;TRY;2032-04-25;3824847.9;108957.92;96851.48;3399864.8;455279.67
227782;32692;2025-05-24;CNY;2026-05-19;4537621.71;604212.36;604212.36;4537621.71;125238.36
203228;32692;2025-07-21;EUR;2026-07-16;2236049.57;2428909.83;2428909.83;2236049.57;294040.52
244136;32692;2025-07-24;TRY;2026-07-19;2677764.16;74234.49;74234.49;2677764.16;305265.11
258755;32692;2025-08-01;TRY;2027-07-22;1665177.22;50466.95;37850.21;1248882.92;307880.86
210963;32692;2025-09-05;TRY;2027-08-26;701693.86;18009.0;18009.0;701693.86;91220.2
155483;32692;2025-10-24;TRY;2026-10-19;2299166.3;65087.38;65087.38;2299166.3;383615.9
310066;32692;2025-10-28;TRY;2027-10-18;4543867.65;128632.91;128632.91;4543867.65;1611709.86
408214;32692;2025-11-08;TRY;2032-11-06;3348055.8;97194.41;97194.41;3348055.8;139613.93
191087;32692;2025-11-20;CNY;2026-11-15;4119539.06;643577.07;643577.07;4119539.06;1856058.32
171494;32692;2025-11-30;TRY;2032-11-28;462879.93;13437.45;13437.45;462879.93;108244.47
264377;32692;2025-12-27;EUR;2030-12-26;1726407.3;1901095.7;1901095.7;1726407.3;531215.53
222303;32692;2026-01-03;EUR;2026-12-29;2741913.57;3073051.96;3073051.96;2741913.57;1276223.67
467197;32692;2026-01-03;CNY;2027-12-24;4959246.58;717915.52;717915.52;4959246.58;1388093.12
327591;32692;2026-01-10;EUR;2027-12-31;687060.4;770036.06;770036.06;687060.4;10821.2
452346;32911;2023-12-23;TRY;2024-12-17;3431443.86;120017.9;0.0;0.0;0.0
240466;32911;2024-01-01;EUR;2028-12-30;1751178.5;1885174.33;1256782.89;1167452.33;173872.57
388070;32911;2024-01-22;USD;2025-01-16;402449.77;402449.77;0.0;0.0;0.0
310479;32911;2024-04-21;USD;2031-04-20;3248684.65;3248684.65;2526754.73;2526754.73;129411.95
458251;32911;2024-08-20;TRY;2029-08-19;2740236.83;85940.98;66842.98;2131295.31;561537.11
546058;32911;2024-09-22;USD;2026-09-12;1942179.54;1942179.54;971089.77;971089.77;106625.66
384344;32911;2024-10-19;TRY;2026-10-09;4574554.07;137933.18;68966.59;2287277.04;267439.87
189160;32911;2024-10-21;CNY;2026-10-11;729723.01;94365.63;47182.82;364861.51;53534.31
454876;32911;2024-10-21;EUR;2026-10-11;437365.33;454339.03;227169.52;218682.67;35158.71
379009;32911;2024-11-13;CNY;2025-11-08;1564377.01;225128.51;0.0;0.0;0.0
543280;32911;2024-11-14;TRY;2025-11-09;1886359.66;61944.33;0.0;0.0;0.0
404704;32911;2024-11-19;EUR;2025-11-14;4847931.11;5494794.21;0.0;0.0;0.0
431468;32911;2024-11-23;EUR;2026-11-13;2558814.24;2900238.75;1450119.38;1279407.12;315693.71
539858;32911;2025-01-25;CNY;2026-01-20;1780886.66;240850.48;0.0;0.0;0.0
240488;32911;2025-12-04;TRY;2026-11-29;2485908.97;66920.13;66920.13;2485908.97;6836.25
473353;32911;2025-12-08;USD;2026-12-03;2322308.84;2322308.84;2322308.84;2322308.84;1032498.51
175863;32911;2025-12-13;TRY;2026-12-08;671923.79;18088.04;18088.04;671923.79;69544.11
437178;32911;2026-01-15;TRY;2027-01-10;1774380.28;52535.0;52535.0;1774380.28;211683.57
280492;32911;2026-02-28;EUR;2027-02-23;1205833.17;1396095.68;1396095.68;1205833.17;362292.58
195637;33639;2024-01-06;EUR;2024-12-31;1524575.43;1641232.15;0.0;0.0;0.0
497621;33639;2024-02-14;EUR;2029-02-12;4253665.74;4813241.16;3208827.44;2835777.16;296527.77
223678;33639;2024-02-16;TRY;2031-02-14;197329.5;6810.34;5296.93;153478.5;59274.25
375664;33639;2024-02-17;USD;2029-02-15;988125.88;988125.88;658750.59;658750.59;11308.55
472333;33639;2024-02-19;CNY;2026-02-08;1791269.56;245244.74;0.0;0.0;0.0
344896;33639;2024-03-15;USD;2026-03-05;1425603.3;1425603.3;356400.82;356400.83;4067.42
469945;33639;2024-03-15;EUR;2031-03-14;4999124.8;5443180.38;4233584.74;3888208.18;29939.2
149052;33639;2024-04-20;CNY;2029-04-19;2076128.09;291361.45;194240.97;1384085.39;250288.77
444749;33639;2024-04-27;CNY;2025-04-22;3261776.11;457753.95;0.0;0.0;0.0
396974;33639;2024-06-14;CNY;2029-06-13;3626981.05;492164.08;328109.39;2417987.37;261142.64
409435;33639;2024-06-16;TRY;2025-06-11;2154602.57;69954.86;0.0;0.0;0.0
434685;33639;2024-07-04;EUR;2025-06-29;3817681.27;3803774.65;0.0;0.0;0.0
481707;33639;2024-09-06;EUR;2025-09-01;4988234.38;5180812.24;0.0;0.0;0.0
479982;33639;2024-10-25;TRY;2025-10-20;1340170.0;40409.17;0.0;0.0;0.0
290070;33639;2024-11-14;USD;2025-11-09;1441454.83;1441454.83;0.0;0.0;0.0
299756;33639;2024-11-18;USD;2026-11-08;3094776.97;3094776.97;1547388.48;1547388.49;130599.59
242693;33639;2024-12-13;EUR;2031-12-12;2859727.27;2969541.22;2639592.2;2541979.8;422307.58
491583;33639;2025-02-06;EUR;2027-01-27;4593599.24;5141556.52;5141556.52;4593599.24;788491.31
411479;33639;2025-02-24;TRY;2032-02-23;938901.49;27976.64;24868.12;834579.1;274038.68
247880;33639;2025-03-20;EUR;2026-03-15;1222052.06;1280182.74;640091.37;611026.03;103645.29
311099;33639;2025-05-05;EUR;2026-04-30;375640.19;371160.48;371160.48;375640.19;78696.62
288738;33639;2025-05-25;EUR;2026-05-20;1252715.45;1237776.15;1237776.15;1252715.45;452856.64
215566;33639;2025-08-25;USD;2027-08-15;2033669.37;2033669.37;1525252.03;1525252.03;395402.52
275941;33639;2025-09-05;USD;2026-08-31;307610.07;307610.07;307610.07;307610.07;66474.54
521224;33639;2025-09-19;USD;2026-09-14;2636710.53;2636710.53;2636710.53;2636710.53;150424.34
375632;33639;2025-11-02;TRY;2026-10-28;2404122.51;69791.93;69791.93;2404122.51;530830.25
239298;33788;2024-01-01;CNY;2028-12-30;4783379.46;657350.62;438233.75;3188919.64;680090.26
221882;33788;2024-01-26;USD;2031-01-24;3128834.38;3128834.38;2433537.85;2433537.85;227508.75
373338;33788;2024-02-26;CNY;2029-02-24;676124.46;92568.96;61712.64;450749.64;70362.02
145465;33788;2024-03-04;USD;2025-02-27;72263.72;72263.72;0.0;0.0;0.0
123343;33788;2024-04-06;TRY;2026-03-27;2286456.36;76757.89;19189.47;571614.09;47222.47
182039;33788;2024-05-22;CNY;2025-05-17;3813816.32;524591.0;0.0;0.0;0.0
226966;33788;2024-08-04;EUR;2031-08-03;1635632.65;1718391.25;1336526.53;1272158.73;178992.73
440590;33788;2024-08-14;TRY;2025-08-09;1493635.41;46844.31;0.0;0.0;0.0
458117;33788;2024-08-17;CNY;2025-08-12;3662696.43;518864.09;0.0;0.0;0.0
543804;33788;2024-10-16;EUR;2025-10-11;3124414.63;3245669.99;0.0;0.0;0.0
258601;33788;2024-10-30;CNY;2031-10-29;3454434.25;446717.25;397082.0;3070608.22;942608.49
530467;33788;2025-02-21;EUR;2026-02-16;3808636.74;4262958.09;0.0;0.0;0.0
524826;33788;2025-03-27;EUR;2026-03-22;4878398.07;5110454.15;5110454.15;4878398.07;1489374.93
549065;33788;2025-05-16;CNY;2030-05-15;1020660.87;135907.3;120806.49;907254.11;82741.57
189925;33788;2025-06-17;TRY;2026-06-12;4675812.23;140084.97;140084.97;4675812.23;421758.26
493373;33788;2025-07-15;USD;2026-07-10;3646202.64;3646202.64;3646202.64;3646202.64;254322.63
248386;33788;2025-08-29;TRY;2026-08-24;3598741.17;109067.97;109067.97;3598741.17;480072.07
246980;33914;2023-12-30;CNY;2024-12-24;2948161.53;413293.87;0.0;0.0;0.0
306126;33914;2024-02-13;CNY;2025-02-07;3827321.25;524002.88;0.0;0.0;0.0
541853;33914;2024-02-23;TRY;2025-02-17;1254267.29;43287.91;0.0;0.0;0.0
451655;33914;2024-04-26;CNY;2026-04-16;3637422.28;510471.7;127617.92;909355.57;107292.59
498043;33914;2024-05-10;TRY;2029-05-09;4187057.96;138139.32;92092.88;2791371.97;697936.04
227712;33914;2024-05-12;TRY;2025-05-07;2861820.01;94417.1;0.0;0.0;0.0
333932;33914;2024-05-21;TRY;2026-05-11;2360501.86;77877.62;19469.4;590125.46;26400.74
399032;33914;2024-06-26;EUR;2029-06-25;4387005.07;4828313.57;3218875.71;2924670.05;970795.48
284199;33914;2024-07-15;USD;2026-07-05;1323852.64;1323852.64;330963.16;330963.16;18753.2
148078;33914;2024-07-19;CNY;2031-07-18;580488.91;74707.81;58106.07;451491.37;27337.8
293461;33914;2024-07-30;EUR;2025-07-25;3533782.32;3520909.86;0.0;0.0;0.0
179710;33914;2024-09-09;TRY;2025-09-04;733482.77;22050.41;0.0;0.0;0.0
330909;33914;2024-09-29;USD;2031-09-28;3860578.72;3860578.72;3431625.53;3431625.53;1000814.52
334508;33914;2024-10-17;TRY;2025-10-12;4551067.24;137225.0;0.0;0.0;0.0
461069;33914;2024-12-29;USD;2025-12-24;838595.07;838595.07;0.0;0.0;0.0
341452;33914;2025-01-12;EUR;2026-01-07;3323337.98;3736052.57;0.0;0.0;0.0
327153;33914;2025-02-03;USD;2032-02-02;722511.63;722511.63;642232.56;642232.56;187389.19
243872;33914;2025-02-18;TRY;2032-02-17;4177082.15;124465.35;110635.87;3712961.91;410406.06
250110;33914;2025-05-18;CNY;2032-05-16;3577181.12;476323.76;423398.9;3179716.55;118144.13
222055;33914;2025-06-05;EUR;2026-05-31;331927.45;399626.79;399626.79;331927.45;154030.93
498078;33914;2025-06-13;CNY;2030-06-12;3080453.92;461084.29;409852.7;2738181.26;1089309.35
314966;33914;2025-06-28;TRY;2030-06-27;3149959.92;94371.21;83885.52;2799964.37;1102937.08
506967;33914;2025-07-05;TRY;2032-07-03;1238830.14;34343.55;34343.55;1238830.14;473418.94
488416;33914;2025-07-16;CNY;2026-07-11;4671768.39;586695.69;586695.69;4671768.39;951405.63
139199;33914;2025-08-14;EUR;2026-08-09;1302714.55;1599198.44;799599.22;651357.28;25321.51
221448;33914;2025-09-26;TRY;2027-09-16;3622257.14;92965.39;92965.39;3622257.14;733869.3
293921;33914;2025-10-09;EUR;2030-10-08;1417525.82;1593270.4;1593270.4;1417525.82;492448.47
353657;33914;2025-10-09;TRY;2026-10-04;52459.02;1485.07;1485.07;52459.02;7163.28
161329;33914;2025-10-14;TRY;2026-10-09;1601106.16;45325.91;45325.91;1601106.16;43229.87
345040;33914;2025-11-23;CNY;2026-11-18;2122180.27;331538.69;331538.69;2122180.27;150674.8
139717;33914;2025-11-28;CNY;2026-11-23;79362.31;12398.42;12398.42;79362.31;29598.17
231536;33914;2025-12-17;TRY;2030-12-16;3245369.57;87364.65;87364.65;3245369.57;547980.65
236143;33914;2025-12-18;EUR;2027-12-08;4783888.11;5267951.02;5267951.02;4783888.11;412610.35
214589;33914;2026-01-25;TRY;2028-01-15;4532533.87;134197.1;134197.1;4532533.87;2028988.79
269639;33914;2026-01-31;EUR;2031-01-30;315407.66;353499.15;353499.15;315407.66;75492.82
548056;33935;2024-02-05;EUR;2025-01-30;2063223.75;2334643.59;0.0;0.0;0.0
133764;33935;2024-03-26;TRY;2029-03-25;3039797.31;105342.95;70228.63;2026531.54;351333.02
201123;33935;2024-04-01;CNY;2025-03-27;786948.9;110439.51;0.0;0.0;0.0
416934;33935;2024-04-01;TRY;2025-03-27;4452404.56;149470.24;0.0;0.0;0.0
282743;33935;2024-04-17;EUR;2025-04-12;3938451.38;4305378.56;0.0;0.0;0.0
226073;33935;2024-04-20;USD;2025-04-15;3338458.48;3338458.48;0.0;0.0;0.0
299166;33935;2024-07-12;TRY;2029-07-11;3120909.14;95373.27;74179.21;2427373.78;22089.1
250994;33935;2024-08-10;USD;2029-08-09;2367667.33;2367667.33;1841519.03;1841519.03;347545.79
337905;33935;2024-08-22;EUR;2025-08-17;1000128.3;1050732.09;0.0;0.0;0.0
327746;33935;2024-11-06;EUR;2025-11-01;929104.25;1053075.33;0.0;0.0;0.0
183897;33935;2024-11-29;USD;2029-11-28;3911951.8;3911951.8;3042629.18;3042629.18;1141594.47
482021;33935;2025-03-15;USD;2026-03-10;4405950.51;4405950.51;4405950.51;4405950.51;1753127.71
315612;33935;2025-04-06;TRY;2027-03-27;3616182.82;103013.71;77260.28;2712137.11;747837.91
473882;33935;2025-07-03;CNY;2030-07-02;3274570.37;411231.07;411231.07;3274570.37;1315394.92
423003;33935;2025-07-06;USD;2026-07-01;1112532.6;1112532.6;1112532.6;1112532.6;337764.9
221661;33935;2025-07-13;EUR;2026-07-08;2070732.27;2249333.84;2249333.84;2070732.27;1025737.23
249743;33935;2025-07-30;EUR;2026-07-25;4425148.1;4806819.07;4806819.07;4425148.1;677268.92
274231;33935;2025-08-01;CNY;2027-07-22;1229375.12;163514.78;122636.08;922031.34;53316.46
390868;33935;2025-09-03;CNY;2026-08-29;4000290.31;523040.26;523040.26;4000290.31;281020.39
532557;33935;2025-10-20;EUR;2027-10-10;3281457.89;3688292.42;3688292.42;3281457.89;780002.54
254161;33935;2025-10-24;EUR;2030-10-23;3426165.81;3850941.2;3850941.2;3426165.81;508443.01
428971;33935;2025-11-22;TRY;2026-11-17;1997890.06;57998.96;57998.96;1997890.06;683578.08
271657;33935;2026-01-19;EUR;2027-01-14;1397190.12;1565927.49;1565927.49;1397190.12;54630.13
203689;33935;2026-01-24;TRY;2027-01-19;4688666.66;138819.8;138819.8;4688666.66;1763876.4
147020;33935;2026-02-22;CNY;2027-02-17;479628.83;65732.11;65732.11;479628.83;70889.14
309871;34271;2024-01-18;USD;2025-01-12;1096458.51;1096458.51;0.0;0.0;0.0
162923;34271;2024-01-23;CNY;2025-01-17;2903654.67;399031.53;0.0;0.0;0.0
208413;34271;2024-02-14;EUR;2025-02-08;3157065.79;3572382.02;0.0;0.0;0.0
458654;34271;2024-02-20;USD;2025-02-14;1478201.67;1478201.67;0.0;0.0;0.0
132151;34271;2024-04-04;USD;2026-03-25;1472696.67;1472696.67;368174.17;368174.17;2959.2
366849;34271;2024-04-06;TRY;2025-04-01;3791912.99;127297.09;0.0;0.0;0.0
455856;34271;2024-05-24;EUR;2025-05-19;1572542.27;1729815.17;0.0;0.0;0.0
178154;34271;2024-06-19;EUR;2031-06-18;1149416.25;1265041.18;983920.92;893990.42;13976.05
355308;34271;2024-07-26;TRY;2025-07-21;1823647.52;55729.67;0.0;0.0;0.0
495845;34271;2024-08-25;TRY;2029-08-24;1890343.55;59286.11;46111.42;1470267.21;118127.8
152571;34271;2024-10-01;CNY;2025-09-26;194670.89;25174.27;0.0;0.0;0.0
507616;34271;2024-10-07;CNY;2025-10-02;3881140.76;501897.68;0.0;0.0;0.0
277176;34271;2024-10-21;CNY;2025-10-16;2874730.59;371751.68;0.0;0.0;0.0
373060;34271;2024-12-07;USD;2025-12-02;2412229.9;2412229.9;0.0;0.0;0.0
528482;34271;2024-12-19;TRY;2025-12-14;556042.59;16589.32;0.0;0.0;0.0
452220;34271;2024-12-26;CNY;2025-12-21;1161483.76;167191.07;0.0;0.0;0.0
325990;34271;2025-03-08;USD;2026-03-03;1500166.51;1500166.51;750083.26;750083.26;173888.05
539085;34271;2025-04-12;CNY;2026-04-07;1060503.24;141167.21;141167.21;1060503.24;515192.47
205170;34271;2025-04-29;CNY;2027-04-19;2191489.43;291716.64;291716.64;2191489.43;198439.37
335424;34271;2025-07-10;TRY;2026-07-05;2942851.99;81583.4;81583.4;2942851.99;526329.08
134391;34271;2025-10-14;CNY;2032-10-12;4044152.93;578053.42;578053.42;4044152.93;588424.25
241194;34271;2025-10-27;TRY;2027-10-17;196380.18;5559.35;5559.35;196380.18;57500.12
359184;34271;2025-12-07;EUR;2026-12-02;2342615.92;2579656.06;2579656.06;2342615.92;745303.25
482008;34271;2025-12-26;CNY;2026-12-21;4046922.97;533675.62;533675.62;4046922.97;490284.72
353948;34271;2026-01-10;USD;2027-01-05;4408604.38;4408604.38;4408604.38;4408604.38;268043.15
177897;34271;2026-01-17;EUR;2028-01-07;1824166.05;2044468.91;2044468.91;1824166.05;90113.8
172535;34271;2026-02-06;TRY;2027-02-01;2298980.46;64625.85;64625.85;2298980.46;757054.27
238270;34308;2023-12-16;TRY;2024-12-10;649734.62;22725.07;0.0;0.0;0.0
425084;34308;2024-04-19;USD;2025-04-14;1518794.85;1518794.85;0.0;0.0;0.0
492639;34308;2024-04-20;EUR;2025-04-15;1659274.12;1813860.97;1813860.97;1659274.12;489319.94
467789;34308;2024-06-08;EUR;2025-06-03;690401.3;759851.86;0.0;0.0;0.0
427461;34308;2024-07-29;CNY;2029-07-28;416604.76;53616.23;41701.51;324025.92;62059.96
207369;34308;2024-08-12;EUR;2025-08-07;3017145.35;3169804.76;0.0;0.0;0.0
525815;34308;2024-11-09;CNY;2025-11-04;4616914.34;664417.22;0.0;0.0;0.0
163172;34308;2024-11-13;TRY;2029-11-12;4875743.16;160109.78;124529.83;3792244.68;1389963.02
268010;34308;2024-12-09;TRY;2025-12-04;2436586.87;72694.66;0.0;0.0;0.0
479525;34308;2025-03-19;TRY;2026-03-14;384756.08;11565.32;5782.66;192378.04;22445.71
411880;34308;2025-03-22;USD;2026-03-17;289114.0;289114.0;289114.0;289114.0;76716.4
297697;34308;2025-05-05;USD;2026-04-30;2117291.39;2117291.39;2117291.39;2117291.39;477025.75
288879;34308;2025-07-05;TRY;2030-07-04;1655333.18;45890.08;40791.18;1471407.27;629696.92
203737;34308;2025-08-26;EUR;2026-08-21;2402035.34;2948712.88;2948712.88;2402035.34;775857.41
249210;34308;2025-09-09;CNY;2026-09-04;3525838.25;461005.38;461005.38;3525838.25;1131441.49
489428;34308;2025-11-21;USD;2026-11-16;4827055.4;4827055.4;4827055.4;4827055.4;2034845.2
525593;34308;2025-11-27;CNY;2026-11-22;4808717.02;751244.25;751244.25;4808717.02;1866503.51
507407;34308;2025-12-02;TRY;2026-11-27;2095918.21;56421.67;56421.67;2095918.21;78701.73
411891;34308;2025-12-06;EUR;2030-12-05;313869.19;345628.38;345628.38;313869.19;34619.77
181740;34308;2026-02-11;USD;2027-02-06;473330.57;473330.57;473330.57;473330.57;136863.53
360697;34494;2023-12-15;USD;2028-12-13;2718669.52;2718669.52;1812446.35;1812446.35;12082.98
160948;34494;2023-12-30;USD;2025-12-19;392292.26;392292.26;0.0;0.0;0.0
512028;34494;2024-01-14;TRY;2025-01-08;897749.73;30282.83;0.0;0.0;0.0
447243;34494;2024-03-12;TRY;2025-03-07;2555860.79;88572.33;88572.33;2555860.79;320121.56
429348;34494;2024-03-22;CNY;2025-03-17;703529.89;99172.74;0.0;0.0;0.0
186766;34494;2024-03-24;USD;2026-03-14;4833980.71;4833980.71;1208495.18;1208495.18;101604.23
172714;34494;2024-03-26;CNY;2025-03-21;3496910.94;492940.33;0.0;0.0;0.0
548078;34494;2024-04-19;CNY;2025-04-14;1033864.01;145091.3;0.0;0.0;0.0
418531;34494;2024-06-25;CNY;2029-06-24;179291.46;24329.0;16219.33;119527.64;32292.38
237882;34494;2024-07-21;TRY;2025-07-16;2863700.38;87513.11;0.0;0.0;0.0
513921;34494;2024-07-31;TRY;2031-07-30;4060344.32;124081.9;96508.14;3158045.58;891621.54
250804;34494;2024-08-01;CNY;2026-07-22;2712852.68;384307.54;96076.88;678213.17;69338.82
352706;34494;2024-08-01;USD;2025-07-27;3431523.16;3431523.16;0.0;0.0;0.0
384989;34494;2024-08-02;USD;2025-07-28;3207129.99;3207129.99;0.0;0.0;0.0
428059;34494;2024-08-06;CNY;2025-08-01;2963625.9;419832.52;0.0;0.0;0.0
484224;34494;2024-08-29;TRY;2031-08-28;3639827.89;114154.51;101470.68;3235402.57;109284.71
451754;34494;2024-09-28;EUR;2025-09-23;1875341.38;1947741.59;0.0;0.0;0.0
212875;34494;2024-10-04;EUR;2025-09-29;4628889.48;4808531.98;0.0;0.0;0.0
351936;34494;2024-10-08;USD;2026-09-28;734795.88;734795.88;367397.94;367397.94;36804.09
153428;34494;2024-12-10;EUR;2026-11-30;3477875.67;3611426.61;1805713.3;1738937.83;26214.49
285876;34494;2025-02-16;USD;2026-02-11;2672511.31;2672511.31;0.0;0.0;0.0
213133;34494;2025-03-21;CNY;2027-03-11;2558790.19;361258.43;270943.82;1919092.64;200281.31
410246;34494;2025-03-26;EUR;2026-03-21;4309271.37;4514255.18;2257127.59;2154635.69;41207.41
467149;34494;2025-05-08;CNY;2026-05-03;229443.26;30551.79;30551.79;229443.26;43284.47
241337;34494;2025-06-23;TRY;2027-06-13;2875102.58;86136.62;64602.46;2156326.94;806601.05
334544;34494;2025-10-16;CNY;2026-10-11;2782794.17;397760.35;397760.35;2782794.17;1229716.74
387808;34494;2025-12-17;TRY;2027-12-07;665802.28;17923.25;17923.25;665802.28;312760.62
258477;34494;2026-01-22;EUR;2028-01-12;953335.18;1068468.6;1068468.6;953335.18;47190.09
214611;34494;2026-01-23;TRY;2027-01-18;4595003.19;136046.66;136046.66;4595003.19;765757.28
255653;34494;2026-01-30;USD;2028-01-20;1604342.63;1604342.63;1604342.63;1604342.63;577162.26
336212;34494;2026-02-03;EUR;2027-01-29;3289223.27;3808213.71;3808213.71;3289223.27;1111264.08
168808;34874;2023-12-20;EUR;2024-12-14;1004345.52;1099721.3;0.0;0.0;0.0
142907;34874;2023-12-24;TRY;2028-12-22;1524016.76;53303.89;35535.93;1016011.17;90933.0
475307;34874;2024-02-04;EUR;2025-01-29;1560412.27;1765686.59;0.0;0.0;0.0
326612;34874;2024-02-06;TRY;2031-02-04;2515221.79;86806.62;67516.26;1956283.61;530033.31
540090;34874;2024-02-07;USD;2025-02-01;115462.57;115462.57;0.0;0.0;0.0
