krd_id;mno;pb;commitment_tutar
538253;24353;TRY;1308883.8
542664;24353;EUR;1156700.41
144087;24353;USD;359633.84
414430;24353;EUR;428808.54
289274;24353;EUR;467281.51
525441;24353;CNY;194863.73
449007;24353;EUR;1439306.72
235620;24353;USD;10481.1
140734;24353;TRY;5547.64
485580;24353;USD;989496.0
479447;24353;USD;86377.11
190414;24353;TRY;1317081.54
524317;24353;EUR;437222.73
455983;24353;CNY;907512.37
232298;24353;TRY;661319.04
233557;24353;EUR;227033.38
467923;24353;USD;337293.33
260450;24353;EUR;125369.27
357787;24353;USD;106284.42
359080;24353;USD;338626.79
162958;24353;USD;339142.3
348962;24353;USD;249566.67
149677;24353;TRY;149944.39
228497;24353;CNY;914495.07
323117;24353;TRY;660934.78
333129;24353;CNY;305951.9
341740;24628;USD;405451.48
289020;24628;TRY;825167.64
445159;24628;TRY;855548.57
515959;24628;USD;1325693.23
427552;24628;TRY;4907.54
176737;24628;TRY;365933.82
162784;24628;EUR;221007.63
404421;24628;TRY;615015.86
409979;24628;USD;181035.76
272922;24628;CNY;920161.51
312707;24628;TRY;21926.15
366723;24628;USD;1412348.36
123459;24628;TRY;796495.82
520220;24628;EUR;1720884.6
351231;24628;EUR;1228993.76
338022;24628;EUR;563881.87
155543;24628;CNY;111604.08
233911;24628;EUR;1119155.81
234404;24628;CNY;116060.99
479302;24628;EUR;442682.87
294393;24628;TRY;764640.67
453416;24628;TRY;88717.65
240034;24628;USD;1256259.42
244543;24628;EUR;827894.67
228502;24628;TRY;5392.88
327093;24628;CNY;395862.04
513112;24628;USD;282594.86
274720;24628;USD;1233678.41
467089;24628;CNY;1497105.7
288618;24628;USD;1071479.13
414483;24822;EUR;468758.49
463718;24822;USD;820707.61
456306;24822;EUR;545520.35
125974;24822;CNY;1003318.64
167781;24822;USD;569004.51
343976;24822;USD;757025.62
255696;24822;TRY;830173.19
137338;24822;TRY;536744.55
543216;24822;CNY;499147.41
497888;24822;TRY;682646.6
525194;24822;EUR;342010.59
502376;24822;EUR;2060.52
187730;24822;TRY;105740.46
341986;24822;CNY;555507.55
211156;24822;TRY;85260.13
467021;24822;TRY;1376143.94
519722;24822;EUR;1354461.45
126105;24822;TRY;547118.93
238589;24822;CNY;424972.28
323888;24822;TRY;629889.1
192387;24822;CNY;736774.16
263665;24822;EUR;390944.3
391634;24822;TRY;19345.67
370452;24822;TRY;932138.99
481304;24822;EUR;424329.3
226497;24822;CNY;17583.66
136977;24822;USD;508040.46
350633;24822;TRY;159573.67
364347;24822;CNY;485801.55
420435;24822;CNY;91645.35
359493;24822;USD;23426.15
320059;24822;TRY;548831.4
380765;24873;USD;801085.86
256402;24873;CNY;16659.53
451964;24873;TRY;684899.91
474820;24873;TRY;596715.68
484708;24873;CNY;607893.0
345744;24873;USD;752436.49
279496;24873;CNY;165129.87
147290;24873;CNY;827037.04
539008;24873;TRY;617729.14
432818;24873;EUR;325723.12
165449;24873;USD;187681.83
535270;24873;USD;1018894.5
336002;24873;TRY;658410.74
352293;24873;EUR;615736.8
351360;24873;TRY;311171.97
303283;24873;EUR;208322.19
382184;24873;USD;767758.47
231894;24873;CNY;358384.79
478697;24873;EUR;393915.57
477069;24873;EUR;122607.67
430074;24873;CNY;541726.34
386030;24873;USD;256305.88
275000;24873;USD;666219.68
276716;24873;CNY;97928.82
231011;24873;EUR;2127.13
546523;24873;USD;89115.05
307537;24873;USD;513801.63
312341;25443;TRY;687315.04
208743;25443;CNY;278308.2
272385;25443;USD;239722.34
355196;25443;CNY;66968.03
154556;25443;USD;15414.16
459409;25443;CNY;3739.83
182818;25443;TRY;1109372.14
264519;25443;EUR;40248.4
343747;25443;TRY;343854.68
272802;25443;EUR;382953.56
250625;25443;USD;1090429.77
402390;25443;USD;388359.8
293168;25443;CNY;658.0
428706;25443;TRY;126979.8
463192;25443;CNY;880.19
491798;25443;TRY;1780068.8
273848;25443;CNY;214081.4
175743;25443;TRY;7588.58
412598;25443;USD;1282978.56
475666;25443;TRY;777061.51
246124;25452;TRY;1188726.71
347646;25452;CNY;103408.03
294335;25452;CNY;410370.22
421021;25452;USD;245908.01
383107;25452;USD;105485.25
443675;25452;CNY;41675.19
206168;25452;USD;619295.64
294609;25452;CNY;193559.91
395930;25452;EUR;710520.73
416223;25452;CNY;24504.85
223878;25452;EUR;1574267.11
273917;25452;EUR;114066.68
270192;25452;CNY;1482761.87
158779;25452;TRY;448209.65
490561;25452;USD;155488.08
139643;25452;CNY;165906.83
462836;25452;TRY;1141870.74
457995;25452;CNY;1052377.21
456432;25452;EUR;602091.34
340448;25452;TRY;249367.36
358364;25452;USD;138208.98
485531;25452;CNY;573998.67
325888;25452;TRY;49375.29
492429;25452;CNY;1522794.36
293574;25452;EUR;183290.1
166517;25452;TRY;513293.61
379463;25854;USD;687963.52
297122;25854;TRY;17718.04
416229;25854;CNY;1536.69
239796;25854;USD;1265551.42
336824;25854;EUR;1151926.64
168205;25854;CNY;450884.67
520330;25854;EUR;53784.83
142374;25854;CNY;731318.44
405446;25854;CNY;741289.48
500417;25854;TRY;9359.06
440316;25854;TRY;524022.89
129558;25854;USD;702202.27
489363;25854;CNY;63368.74
439713;25854;TRY;276189.47
286837;25854;CNY;24129.86
345682;25854;CNY;450065.28
199033;25854;USD;1105069.02
529082;25854;EUR;46696.72
151591;25854;EUR;319529.62
371150;25854;TRY;1374358.61
425934;25854;EUR;96618.17
304311;25854;TRY;730111.61
384998;25854;CNY;411281.1
303406;25854;EUR;1174266.07
484971;25854;EUR;326550.44
332482;25854;CNY;765812.59
154470;25854;USD;839655.82
543866;25854;USD;492012.17
144000;25854;USD;161387.2
303753;25854;CNY;1090180.62
224579;25854;USD;1406275.69
255164;25854;USD;66317.01
409234;25854;TRY;842300.67
361607;25854;TRY;626569.24
171231;25854;USD;1613045.32
473154;25854;TRY;603816.88
400978;25854;CNY;376142.24
274863;25854;EUR;148730.04
524488;25854;TRY;777217.29
516994;25854;CNY;1123004.57
449154;26259;TRY;200542.51
136295;26259;CNY;641238.6
467062;26259;TRY;848313.6
158979;26259;CNY;616551.27
392157;26259;EUR;89418.41
317744;26259;TRY;15866.59
372453;26259;EUR;1064702.9
254913;26259;EUR;30244.84
223427;26259;TRY;554585.78
274981;26259;TRY;1049025.69
481156;26259;EUR;881067.47
475760;26259;USD;147537.19
350383;26259;EUR;1151633.43
356268;26259;USD;297650.48
348419;26259;CNY;139035.54
493086;26356;TRY;57868.49
169021;26356;CNY;499228.41
262518;26356;TRY;171620.98
134063;26356;CNY;10536.01
291924;26356;TRY;1364822.73
125071;26356;EUR;45996.17
524137;26356;USD;1422521.43
365849;26356;USD;310742.96
255608;26356;USD;88114.24
536102;26356;USD;68715.27
193555;26356;CNY;209711.91
126326;26356;EUR;1197302.58
247567;26356;TRY;373821.45
292147;26356;USD;320865.5
384528;26356;TRY;355659.34
483606;26356;EUR;162940.14
200445;26356;TRY;811102.5
207210;26356;EUR;423258.1
394876;26356;TRY;151144.35
277388;26356;CNY;481686.38
319098;26356;TRY;173289.15
157134;26356;CNY;433469.48
261786;26356;USD;130390.33
539666;26356;CNY;490781.05
340653;26493;USD;129235.52
143192;26493;TRY;53438.99
174349;26493;CNY;737494.12
488485;26493;EUR;603502.01
390155;26493;USD;137433.07
298002;26493;EUR;263510.53
288104;26493;USD;182075.99
210824;26493;CNY;797573.46
487981;26493;CNY;576230.3
415492;26493;EUR;2136.06
338400;26493;CNY;27824.4
463675;26493;EUR;373303.11
522406;26493;CNY;44469.21
300538;26493;EUR;775686.34
481910;26493;TRY;323138.35
173428;26493;TRY;826829.44
409461;26493;CNY;409328.99
434318;26493;EUR;1044420.56
193635;26493;TRY;24426.65
180765;26493;EUR;1332162.87
331489;26493;USD;639305.26
274738;26493;CNY;485870.93
487934;26493;USD;640340.92
200611;26493;TRY;1031132.71
321405;26493;TRY;491013.94
357841;26493;CNY;285573.88
496102;26493;CNY;931869.07
485458;26493;USD;5358.61
363596;26493;TRY;622866.58
432863;26493;EUR;451932.56
519640;26493;EUR;117529.65
146548;26493;USD;896929.57
278888;26493;EUR;799362.64
406268;26498;TRY;283879.81
345398;26498;EUR;43619.0
226088;26498;USD;236055.89
375428;26498;USD;138435.5
473002;26498;USD;38587.85
461619;26498;CNY;75955.31
314868;26498;TRY;470690.57
135177;26498;CNY;949465.62
415134;26498;USD;616348.5
158902;26498;CNY;654153.68
181612;26498;EUR;878265.41
410139;26498;CNY;52037.38
443473;26498;TRY;508029.38
163212;26498;EUR;313648.17
322670;26498;USD;818095.97
224573;26498;CNY;25486.14
422053;26498;USD;7748.71
439110;26498;TRY;1333605.2
381562;26498;EUR;765267.97
182600;26498;USD;247456.25
315279;26498;CNY;5261.42
415651;26498;USD;1119520.29
519164;26498;CNY;462171.34
317651;26498;USD;247601.01
412998;26498;USD;672512.48
383465;26498;CNY;1051556.85
493397;26498;CNY;388215.69
175005;26498;USD;383855.7
523282;26498;EUR;44634.26
211934;26498;TRY;144034.38
544305;26498;USD;13546.72
472033;26498;EUR;218660.44
530937;26498;CNY;76750.53
325498;26498;CNY;240163.25
349044;26741;TRY;510607.72
249980;26741;USD;30511.41
384186;26741;CNY;519509.04
164935;26741;EUR;232514.05
281311;26741;USD;838858.9
534836;26741;EUR;36576.87
463777;26741;TRY;524168.55
493666;26741;EUR;44827.37
487305;26741;TRY;201341.27
453839;26741;CNY;98916.42
489396;26741;EUR;1319233.0
459374;26741;CNY;767935.48
454538;26741;CNY;499478.13
134788;26741;TRY;874161.03
239351;26741;USD;180726.15
475190;26741;TRY;358695.85
300969;26741;CNY;53678.04
381939;26741;TRY;231090.79
416671;26741;USD;110387.07
402946;26741;CNY;513915.65
404186;26741;USD;1280677.5
133664;26741;USD;421815.46
412596;26741;EUR;538220.79
548286;26741;CNY;116815.63
548467;26741;CNY;28430.48
463258;26741;TRY;107648.99
238628;27483;EUR;183655.04
436780;27483;CNY;335729.67
518711;27483;EUR;101824.18
412970;27483;EUR;319517.83
316586;27483;CNY;199782.01
249777;27483;EUR;59093.41
460556;27483;USD;111664.33
249948;27483;USD;20454.89
290419;27483;EUR;300431.97
179440;27483;USD;1182985.89
172452;27483;CNY;38912.18
423329;27483;CNY;29389.93
410206;27483;EUR;21326.46
139863;27483;EUR;236731.1
130513;27483;EUR;831091.28
465711;27483;CNY;911059.46
260164;27483;CNY;621902.95
334504;27483;USD;64476.29
499355;27483;EUR;551089.59
142774;27483;EUR;725127.26
327509;27483;USD;193086.61
165290;27483;CNY;808487.85
360359;27483;TRY;687937.44
408543;27483;TRY;971571.88
336955;27483;USD;6889.49
238616;27483;CNY;544079.41
428246;27483;CNY;1064530.24
422737;27483;TRY;542208.6
410843;27483;TRY;126639.38
370295;27483;EUR;177731.76
322955;27483;USD;757447.87
357257;27726;EUR;361255.7
398418;27726;TRY;1336935.05
232496;27726;EUR;1365745.0
213022;27726;CNY;117776.54
459360;27726;EUR;1315157.52
478058;27726;CNY;745782.53
262131;27726;TRY;753786.36
422763;27726;CNY;1067132.11
435988;27726;TRY;913106.16
290909;27726;TRY;403366.44
390485;27726;EUR;474576.68
537506;27726;CNY;259819.35
197443;27726;CNY;825566.35
136552;27726;USD;555912.67
223503;27726;TRY;149243.12
495216;27726;USD;83751.5
211147;27726;EUR;38475.37
357877;27726;CNY;319874.92
124227;27726;TRY;751057.91
199907;27726;CNY;461161.2
529103;27726;TRY;159898.84
399099;27900;CNY;338931.26
370958;27900;TRY;608659.44
534962;27900;TRY;949919.89
261435;27900;CNY;265422.72
416512;27900;TRY;394651.91
499352;27900;CNY;210453.32
335794;27900;TRY;522214.2
541868;27900;CNY;305126.69
525037;27900;EUR;938.11
500848;27900;USD;701246.85
413036;27900;CNY;388348.65
519348;27900;USD;207932.46
298568;27900;TRY;7785.6
400827;27900;CNY;429844.93
123852;27900;USD;104940.78
512070;27900;TRY;134108.03
252976;27900;CNY;908532.98
348034;27900;TRY;547218.98
490997;27900;CNY;490609.93
458636;27900;EUR;399860.98
444193;27900;TRY;1206522.63
177266;27900;EUR;1016365.59
498221;27900;EUR;604817.46
426439;27900;CNY;107495.65
198233;27900;CNY;17531.14
188528;27900;EUR;601541.34
511566;27900;EUR;1206013.54
540267;27923;CNY;490193.84
192018;27923;USD;1004313.29
534911;27923;TRY;641610.96
236051;27923;EUR;36432.29
464544;27923;TRY;19112.09
289136;27923;TRY;298767.67
409472;27923;TRY;106019.0
135363;27923;EUR;323998.28
375776;27923;EUR;1424020.51
276085;27923;USD;1144470.82
284214;27923;TRY;459012.12
509238;27923;CNY;1190601.62
146531;27923;TRY;502048.44
210600;27923;EUR;917102.54
476896;27923;CNY;672200.92
354162;27988;USD;371569.92
519988;27988;CNY;72807.56
294569;27988;USD;10525.59
474744;27988;CNY;160722.44
476833;27988;CNY;675492.0
375225;27988;CNY;430743.79
338401;27988;TRY;924074.87
472724;27988;TRY;478718.44
488019;27988;CNY;1484457.63
387674;27988;CNY;328516.93
395615;27988;EUR;1375534.15
124615;27988;USD;516112.15
420880;27988;TRY;1053248.36
427476;27988;USD;1113289.95
268219;27988;TRY;322846.79
497493;27988;EUR;113713.49
401814;27988;TRY;686034.16
385149;27988;CNY;370010.75
317488;27988;TRY;7226.6
389767;28109;EUR;219530.23
428112;28109;USD;1028090.75
228706;28109;EUR;799414.53
142967;28109;EUR;94929.98
161118;28109;USD;103445.04
191160;28109;EUR;92052.1
137250;28109;EUR;1068016.31
518193;28109;EUR;100403.85
293310;28109;TRY;1298252.74
447872;28109;EUR;156753.75
231765;28109;EUR;229294.6
229949;28109;EUR;925672.32
515700;28109;CNY;32039.1
502527;28109;CNY;1038687.63
128202;28109;EUR;169476.04
263302;28109;USD;916411.75
503317;28109;CNY;1210806.03
122162;28109;CNY;834447.14
184799;28109;USD;46817.63
461295;28109;EUR;737650.54
392791;28460;TRY;279644.91
345256;28460;EUR;1094673.8
256720;28460;EUR;1036079.11
332971;28460;CNY;192918.16
412533;28460;TRY;602092.37
323861;28460;EUR;653005.84
168937;28460;TRY;614967.37
214509;28460;USD;1414536.14
264008;28460;USD;69326.19
362758;28460;TRY;623356.06
149592;28460;USD;31824.91
515486;28460;EUR;4804.27
308112;28460;USD;1134576.15
180095;28460;CNY;233822.91
228449;28460;CNY;63533.95
505449;28460;CNY;38615.28
436104;28460;USD;233116.58
264956;28460;EUR;15170.71
509707;28460;CNY;539308.87
406547;28460;EUR;868944.68
528814;28460;USD;240695.06
293373;28460;USD;176166.67
249789;28460;TRY;221986.24
206825;28460;EUR;1353596.77
158403;28460;USD;374311.01
521765;28460;TRY;264679.12
402741;28460;CNY;313672.88
167983;28460;CNY;401514.19
360647;28460;TRY;599955.88
476295;28460;TRY;885850.6
508723;28460;EUR;766693.89
429642;28460;EUR;391316.03
181726;28672;EUR;431484.22
228046;28672;USD;632402.01
136179;28672;TRY;1247736.7
262596;28672;CNY;496212.44
179355;28672;CNY;1538.72
207934;28672;CNY;26209.59
196770;28672;EUR;734809.68
309060;28672;CNY;36409.63
436394;28672;CNY;413678.92
475223;28672;TRY;1175096.4
517851;28672;CNY;92273.49
390961;28672;EUR;122122.55
152316;28672;USD;449887.72
156137;28672;USD;307005.76
373876;28672;TRY;166606.28
260722;28672;CNY;450243.75
246396;28672;EUR;1146411.03
246433;28672;EUR;62891.6
248862;28672;TRY;298023.6
235884;28672;EUR;310388.33
453185;28672;CNY;92427.48
153596;28672;EUR;162960.2
475513;28672;EUR;535957.15
379467;28672;EUR;492230.48
358209;28672;TRY;353074.3
292852;28672;CNY;38065.28
217720;28672;CNY;422807.73
201162;28672;EUR;84212.82
186160;28672;TRY;183924.0
465008;28672;CNY;725173.89
305020;28704;EUR;253115.22
425840;28704;TRY;866945.8
506721;28704;CNY;40043.52
184236;28704;CNY;181617.15
348263;28704;USD;82701.18
304519;28704;CNY;1155477.3
520076;28704;EUR;661021.59
176107;28704;USD;736885.83
335382;28704;EUR;373323.26
531202;28704;USD;197559.25
459888;28704;EUR;904154.12
387583;28704;USD;259956.83
211797;28704;USD;176242.97
501593;28704;EUR;210974.37
488811;28704;CNY;1336192.53
247327;28704;TRY;8634.64
300572;28704;EUR;285355.19
352948;28704;CNY;84377.37
399807;28704;CNY;193455.25
364001;28704;TRY;3372.17
156482;29007;USD;65407.79
358725;29007;TRY;426773.41
389200;29007;TRY;381806.08
390987;29007;CNY;140206.48
294024;29007;EUR;42703.46
163944;29007;TRY;130083.48
439203;29007;CNY;9102.39
358539;29007;TRY;276272.4
480534;29007;USD;526433.33
142990;29007;TRY;1549086.68
530342;29007;CNY;240205.05
282618;29007;CNY;1775767.26
218532;29007;EUR;14171.16
428830;29007;TRY;607872.8
158824;29007;USD;158226.97
188789;29007;CNY;307970.51
185367;29007;CNY;198349.86
272233;29007;CNY;746049.56
323112;29007;USD;956609.61
303928;29007;EUR;328198.01
305685;29007;CNY;24934.54
369563;29007;TRY;165249.77
319949;29007;USD;267876.87
540669;29007;CNY;465830.47
258483;29007;EUR;100207.27
211042;29007;USD;87687.68
276684;29007;TRY;476293.09
161455;29007;TRY;1793289.39
529429;29007;CNY;97842.8
266724;29007;CNY;191701.46
441983;29007;TRY;1048113.06
514334;29007;CNY;637092.63
374626;29067;CNY;35531.0
255920;29067;CNY;942355.57
257133;29067;USD;405247.86
544688;29067;EUR;220094.58
228861;29067;CNY;60226.11
484358;29067;TRY;626030.53
146023;29067;USD;1076884.38
128209;29067;TRY;348090.79
324030;29067;EUR;329166.33
319229;29067;USD;15961.75
423637;29067;EUR;185485.05
367156;29067;TRY;36527.87
338238;29067;USD;1275248.97
173105;29067;EUR;196366.92
420278;29067;EUR;316158.85
400354;29067;CNY;39807.61
545041;29067;USD;312323.19
538062;29067;CNY;376596.14
179163;29067;CNY;1769350.65
508440;29067;EUR;1071296.16
206506;29067;CNY;1121668.01
227890;29067;EUR;123476.12
124792;29067;CNY;613225.48
526201;29098;TRY;76900.12
315374;29098;USD;257479.96
215980;29098;EUR;110339.13
335659;29098;TRY;156720.5
528495;29098;CNY;448781.96
322814;29098;USD;10635.87
133970;29098;USD;57135.02
154663;29098;CNY;515797.25
413126;29098;CNY;1206150.47
268404;29098;EUR;127449.04
413522;29098;TRY;236872.59
510719;29098;CNY;689050.15
293834;29098;USD;97145.99
508746;29098;USD;43433.45
216878;29098;CNY;343431.56
426902;29098;CNY;4913.51
155317;29098;CNY;731672.54
157230;29098;CNY;1080112.91
356194;29098;TRY;1632960.95
369422;29098;USD;275942.51
174813;29098;TRY;247729.49
531487;29098;CNY;685616.67
353714;29098;TRY;213912.19
537810;29098;USD;288882.02
176677;29098;TRY;254817.27
269814;29098;TRY;525600.85
318452;29098;TRY;606143.16
136326;29098;USD;239429.71
361223;29098;CNY;38551.47
415956;29098;EUR;289925.36
196999;29098;TRY;803439.21
238773;29111;TRY;836284.02
413680;29111;USD;470766.56
388280;29111;USD;318507.74
190028;29111;EUR;1076771.35
206790;29111;TRY;32221.38
370888;29111;CNY;232035.6
439306;29111;USD;624391.19
278030;29111;TRY;1092371.54
175545;29111;EUR;167323.58
328387;29111;EUR;700328.71
166211;29111;EUR;12512.59
291115;29111;EUR;172974.85
507341;29111;EUR;886220.47
232797;29111;TRY;1033335.5
286611;29111;CNY;336054.65
364230;29209;CNY;677204.8
444920;29209;TRY;151051.77
236271;29209;TRY;812750.6
168879;29209;USD;74229.19
122637;29209;EUR;477673.41
427759;29209;USD;853324.2
433489;29209;EUR;1546769.46
207209;29209;EUR;27352.25
252985;29209;CNY;61676.52
469782;29209;USD;155595.3
139390;29209;TRY;634786.51
523778;29209;CNY;337037.1
268513;29209;EUR;446647.43
189317;29209;CNY;1259123.91
151693;29209;TRY;643402.13
155197;29209;USD;147025.95
308496;29209;USD;1190225.15
199183;29209;USD;1275371.75
277263;29209;CNY;357941.47
190220;29209;CNY;244446.61
159506;29209;EUR;65654.25
188468;29209;TRY;1492518.77
240644;29209;USD;59089.56
245987;29209;EUR;1314457.89
284579;29209;USD;291375.25
535302;29416;USD;246629.48
487785;29416;USD;23903.93
330053;29416;EUR;372116.11
488972;29416;CNY;20663.47
391210;29416;EUR;322004.36
415786;29416;CNY;49023.87
441726;29416;TRY;280215.81
179673;29416;EUR;98272.01
381529;29416;CNY;171163.56
129316;29416;EUR;32975.56
509289;29416;TRY;405316.89
372764;29416;USD;937470.36
175880;29416;CNY;1659047.15
536607;29416;CNY;121527.5
405026;29416;USD;1621349.75
345089;29416;USD;417700.13
505833;29416;TRY;43213.45
320725;29416;EUR;544784.71
191970;29416;TRY;566198.4
289167;29416;EUR;1126799.45
476670;29416;USD;53183.97
187079;30128;TRY;216802.47
403410;30128;EUR;1392404.13
241358;30128;USD;428364.32
349361;30128;CNY;1749871.61
218326;30128;EUR;284862.71
144630;30128;CNY;334090.89
457367;30128;EUR;70072.39
536832;30128;USD;168898.14
279728;30128;TRY;54244.74
257129;30128;USD;323864.92
414659;30128;TRY;811802.1
229916;30128;USD;840258.52
380716;30128;EUR;71753.75
213571;30128;CNY;846.7
141815;30128;TRY;1381408.72
494011;30128;USD;435591.75
538216;30128;TRY;66918.18
276487;30128;USD;388129.81
187000;30128;CNY;236970.56
462303;30128;TRY;91403.81
334977;30128;TRY;254509.12
183225;30128;TRY;243109.83
544051;30128;CNY;17558.82
496952;30128;TRY;249814.66
541678;30128;USD;77841.98
192072;30128;USD;30562.26
451326;30128;EUR;10643.65
173695;30128;EUR;99571.95
287099;30128;USD;151199.29
355706;30348;EUR;513211.55
498107;30348;CNY;902944.54
520733;30348;TRY;750496.88
160044;30348;EUR;1052236.98
527285;30348;TRY;69997.55
251775;30348;CNY;137801.33
463663;30348;USD;65057.34
416431;30348;EUR;287070.39
459079;30348;USD;521478.24
390795;30348;CNY;101280.92
368817;30348;CNY;1371089.71
144580;30348;CNY;465905.84
200525;30348;TRY;619573.76
284828;30348;CNY;1171340.26
200885;30348;CNY;429430.64
518102;30348;USD;216342.45
355511;30348;CNY;392943.39
124052;30348;TRY;547531.36
244227;30348;USD;156615.73
382054;30348;TRY;139825.87
377189;30348;CNY;557485.51
174499;30348;CNY;584067.83
432925;30348;TRY;664137.06
528178;30348;TRY;30056.71
143392;30348;CNY;175341.66
495881;30348;CNY;21729.07
122753;30348;EUR;717887.31
268204;30348;CNY;13375.04
211273;30348;TRY;1684320.47
473268;30375;CNY;702258.69
197253;30375;USD;298534.12
524277;30375;EUR;809396.35
464618;30375;TRY;376081.57
540701;30375;EUR;542567.68
249767;30375;EUR;1516658.14
189999;30375;CNY;5453.99
384573;30375;CNY;196732.81
155867;30375;CNY;1213746.79
513365;30375;CNY;57881.44
256834;30375;USD;69324.87
218093;30375;TRY;316695.93
125030;30375;TRY;1060773.91
371555;30375;TRY;329267.99
296743;30375;CNY;51960.26
429168;30375;EUR;602363.88
311702;30375;TRY;142060.25
236753;30375;EUR;191015.88
277891;30490;EUR;31986.38
193363;30490;USD;129055.76
415597;30490;CNY;222596.6
380773;30490;CNY;58611.22
477140;30490;USD;373955.87
486204;30490;CNY;261734.9
537270;30490;TRY;1199010.97
283813;30490;EUR;75368.55
319171;30490;EUR;343907.7
291858;30490;TRY;292410.11
468321;30490;EUR;937582.84
143426;30490;CNY;244876.21
476506;30490;USD;9031.5
420672;30490;TRY;715616.59
186548;30490;CNY;76145.75
425737;30490;EUR;381859.77
175395;30490;TRY;916589.92
221996;30490;CNY;225640.46
528705;30490;TRY;99171.98
343344;30490;CNY;1865216.1
364491;30490;EUR;221414.23
272477;30490;CNY;451298.87
452839;30490;TRY;329637.05
254107;30490;USD;82965.49
399226;30490;CNY;311291.56
278771;31693;TRY;154652.35
435896;31693;CNY;127150.07
227767;31693;EUR;213923.21
350738;31693;USD;611241.42
244205;31693;TRY;623429.72
521562;31693;USD;343279.24
129928;31693;EUR;1039726.12
193291;31693;CNY;78236.08
247183;31693;USD;215088.84
192123;31693;CNY;208846.09
199051;31693;USD;374401.95
421926;31693;EUR;29833.02
421589;31693;CNY;106780.36
192085;31693;CNY;614522.37
269380;31693;CNY;879789.08
450842;31693;USD;184374.43
140907;31693;USD;557932.02
200856;31693;USD;1027296.32
258599;31693;TRY;568195.41
148107;31693;EUR;564279.61
347029;31693;EUR;446576.85
465194;31693;CNY;1725697.08
524160;31693;TRY;556611.88
514622;31693;CNY;151770.98
181314;31693;CNY;442825.9
526924;31693;EUR;37642.74
294623;31693;CNY;191781.87
297183;31693;USD;300021.92
316063;31693;TRY;270876.49
416049;31693;USD;606465.15
215108;31693;CNY;9827.6
424425;31693;TRY;769350.64
512671;31693;CNY;534087.56
371340;31693;USD;99492.76
140940;31851;TRY;326367.77
504824;31851;CNY;199570.16
242684;31851;TRY;534319.39
291311;31851;EUR;509432.61
290272;31851;EUR;31793.16
368260;31851;EUR;664356.24
194502;31851;USD;224258.89
488940;31851;USD;262353.05
353716;31851;USD;64404.56
328380;31851;USD;243941.06
198194;31851;EUR;111482.58
123548;31851;CNY;117356.52
265834;31851;EUR;506011.15
447429;31851;CNY;216724.71
528506;31851;EUR;202647.5
249066;31851;EUR;1342848.19
187596;31851;EUR;471526.32
275946;31851;EUR;332564.87
345068;31851;TRY;2159.45
385610;31851;EUR;313457.37
282895;31851;CNY;275894.58
257460;31851;EUR;1017024.92
317381;31851;CNY;872675.94
134875;31851;CNY;1543843.4
302150;31851;CNY;63052.78
145510;31851;TRY;204755.94
136023;31851;EUR;1070722.51
428241;31851;EUR;2658.47
145520;31851;EUR;6225.33
124858;31851;EUR;28384.33
202475;31851;EUR;785327.47
193860;31851;TRY;71855.65
436304;31866;TRY;457522.02
425377;31866;CNY;71222.07
292030;31866;CNY;535324.23
459214;31866;TRY;348911.75
293852;31866;TRY;112629.22
339092;31866;TRY;616953.21
356520;31866;USD;763149.4
216705;31866;TRY;36774.92
171182;31866;EUR;356284.31
138517;31866;USD;528356.75
529828;31866;EUR;88040.84
487445;31866;CNY;10114.83
281764;31866;TRY;6760.05
324710;31866;CNY;802830.45
384429;31866;EUR;1350856.9
363231;31866;CNY;622739.64
399690;31866;TRY;667181.43
244568;31866;CNY;202608.47
398139;31866;TRY;230318.73
346562;31866;CNY;728141.32
408799;31866;USD;878291.63
330152;31866;TRY;682702.29
385907;31866;EUR;508973.11
297139;31866;CNY;510548.66
389403;31866;USD;1361864.62
513313;31866;CNY;182305.24
381778;31896;TRY;582766.29
437282;31896;USD;556215.24
232734;31896;TRY;359192.69
373849;31896;TRY;116795.08
284061;31896;TRY;699545.34
464779;31896;EUR;663880.93
477853;31896;EUR;260835.39
122773;31896;EUR;458828.7
456232;31896;TRY;1120670.2
207688;31896;CNY;209692.25
540123;31896;EUR;1280813.16
307397;31896;USD;638238.49
464730;31896;USD;803646.34
417995;31896;TRY;46743.85
340559;31896;CNY;207537.1
518571;31896;USD;255353.63
192792;31896;TRY;1344024.0
170688;31896;EUR;1021270.41
485757;31896;USD;1145715.28
350999;31896;CNY;265900.23
515807;31896;EUR;1423741.22
534752;31930;CNY;42798.73
438923;31930;USD;208217.88
536728;31930;USD;1059407.15
491143;31930;USD;1498829.47
518014;31930;EUR;391340.38
421363;31930;EUR;90019.65
149468;31930;TRY;688626.63
378952;31930;USD;8170.98
401222;31930;EUR;231019.76
121821;31930;CNY;67031.11
523005;31930;TRY;580962.37
308052;31930;TRY;742762.03
479132;31930;CNY;1707044.37
397567;31930;EUR;732727.63
126213;31930;CNY;606590.74
530804;31930;CNY;1387965.08
239749;31930;USD;345532.23
345548;32277;EUR;1188492.7
346917;32277;EUR;279162.77
155420;32277;TRY;515800.75
332047;32277;USD;473207.06
395678;32277;CNY;43073.31
271048;32277;EUR;54186.33
328750;32277;CNY;902710.29
276895;32277;EUR;117574.41
488054;32277;CNY;64513.85
181776;32277;CNY;294937.18
