krd_id;mno;krd_ref;lcy_tutar;usd_tutar;para_birimi;valor;vade;odeme_sablonu;krd_program;yapilandirma;teminat_tur_id;teminat;teminat_tutar;faiz_oran
274738;39539;18;1890583.24;240233.24;CNY;2025-12-17;2027-12-07;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;2747662.19;0.3993
511820;39539;19;1620127.57;259212.67;CNY;2026-02-09;2027-02-04;360_gun_tek_taksit;isletme_kredi;1;100;Banka Teminat Mektubu;1888446.29;0.0091
242684;39543;1;520026.28;18287.86;TRY;2023-12-26;2024-12-20;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;343117.11;0.9334
177616;39543;2;42521.26;5900.16;CNY;2024-04-07;2025-04-02;360_gun_tek_taksit;reeskont;0;300;Kefalet;41267.15;0.1631
467041;39543;3;3312467.48;3483963.71;EUR;2024-04-18;2025-04-13;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2615088.17;0.2731
172672;39543;4;4352868.35;640696.0;CNY;2024-06-15;2025-06-10;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2831049.95;0.3371
181559;39543;5;4545814.45;145166.44;TRY;2024-07-10;2025-07-05;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;5100010.92;0.0285
162074;39543;6;1815786.99;265767.88;CNY;2024-08-17;2025-08-12;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;1925564.26;0.0764
476365;39543;7;3119990.41;3119990.41;USD;2024-08-31;2025-08-26;360_gun_tek_taksit;reeskont;0;300;Kefalet;4652728.4;0.719
478697;39543;8;491202.09;491202.09;USD;2024-09-14;2029-09-13;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;524723.83;0.7901
479597;39543;9;3998070.96;122720.77;TRY;2024-09-22;2025-09-17;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4958393.71;0.884
470716;39543;10;1922471.66;1994243.51;EUR;2024-10-04;2025-09-29;360_gun_tek_taksit;reeskont;0;200;Ipotek;1423748.58;0.5385
498532;39543;11;1242853.64;1242853.64;USD;2024-10-12;2025-10-07;360_gun_tek_taksit;reeskont;0;300;Kefalet;1554066.11;0.3654
248862;39543;12;4161967.05;128063.28;TRY;2024-10-26;2025-10-21;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2226108.02;0.1986
529332;39543;13;3808636.74;3991753.24;EUR;2025-02-21;2026-02-16;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2279657.7;0.4332
234718;39543;14;3837005.73;3737203.25;EUR;2025-04-02;2027-03-23;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;3908685.99;0.0871
496724;39543;15;4837562.08;636923.35;CNY;2025-04-08;2026-04-03;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;4906011.24;0.0143
387361;39543;16;4797542.38;4797542.38;USD;2025-05-26;2026-05-21;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2637290.0;0.4003
175935;39543;17;4862292.53;5691542.79;EUR;2025-05-27;2026-05-22;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3189065.14;0.8526
239756;39543;18;2875102.58;79012.17;TRY;2025-06-23;2027-06-13;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;2154287.12;0.9975
295645;39543;19;4984450.8;4984450.8;USD;2025-07-19;2027-07-09;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;3411281.98;0.3975
394205;39543;20;4229841.47;128441.29;TRY;2025-08-25;2032-08-23;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;6075246.91;0.313
287738;39543;21;1564749.46;232577.65;CNY;2025-09-27;2026-09-22;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1321338.3;0.4544
421589;39543;22;2643408.38;2776841.55;EUR;2026-01-01;2026-12-27;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2142269.82;0.8565
303283;39548;1;214638.4;7548.23;TRY;2023-12-26;2028-12-24;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;246793.82;0.8376
305685;39548;2;2276765.36;2276765.36;USD;2024-01-16;2031-01-14;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;1480404.38;0.1656
221996;39548;3;3945408.49;547849.79;CNY;2024-01-27;2025-01-21;360_gun_tek_taksit;reeskont;0;300;Kefalet;4638817.61;0.3399
364565;39548;4;1658157.47;238707.0;CNY;2024-03-01;2025-02-24;360_gun_tek_taksit;reeskont;0;300;Kefalet;2221107.26;0.973
364449;39548;5;3192100.32;109152.53;TRY;2024-03-04;2026-02-22;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;1975678.28;0.5504
332407;39548;6;434162.22;456640.08;EUR;2024-04-24;2026-04-14;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;509764.92;0.9263
194644;39548;7;2177562.52;2177562.52;USD;2024-05-15;2025-05-10;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3060264.29;0.151
278306;39548;8;4934815.28;4934815.28;USD;2024-05-29;2029-05-28;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3503226.09;0.3961
512693;39548;9;3493198.31;514161.7;CNY;2024-06-12;2025-06-07;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;2525460.66;0.8675
487116;39548;10;3241509.15;108106.16;TRY;2024-06-13;2025-06-08;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3250708.33;0.9216
363637;39548;11;1274118.91;1274118.91;USD;2024-07-20;2031-07-19;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1580735.03;0.3396
206719;39548;12;2607334.77;3023807.85;EUR;2024-08-05;2025-07-31;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3576768.2;0.6209
539377;39548;13;2716573.9;2716573.9;USD;2024-08-24;2025-08-19;360_gun_tek_taksit;reeskont;0;300;Kefalet;2613744.96;0.5996
234510;39548;14;3737031.56;3876546.58;EUR;2024-10-09;2029-10-08;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3237368.42;0.5153
151224;39548;15;4244874.84;563117.63;CNY;2024-10-15;2029-10-14;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;5701188.01;0.9377
357787;39548;16;2547768.65;2547768.65;USD;2024-10-17;2026-10-07;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2256159.97;0.0761
283042;39548;17;4846929.88;606244.35;CNY;2024-12-06;2025-12-01;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;5064804.73;0.3959
202577;39548;18;4534015.04;4584330.1;EUR;2024-12-15;2025-12-10;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2815672.66;0.162
224579;39548;19;1195866.79;36229.39;TRY;2024-12-24;2026-12-14;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1110565.04;0.9663
385706;39548;20;4223957.74;4223957.74;USD;2025-04-25;2027-04-15;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;6224920.48;0.3453
137517;39548;21;2494047.97;329057.95;CNY;2025-05-18;2027-05-08;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;3735970.19;0.8881
156931;39548;22;4297976.3;529249.18;CNY;2025-06-26;2026-06-21;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;2678483.92;0.1462
431633;39548;23;3314664.73;3460840.88;EUR;2025-08-06;2026-08-01;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4640974.61;0.4009
236051;39548;24;1753071.48;254031.3;CNY;2025-11-16;2026-11-11;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2091974.57;0.722
441343;39548;25;2806848.69;2806848.69;USD;2026-02-04;2027-01-30;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;2403003.16;0.0078
416223;39548;26;1958988.53;2174767.71;EUR;2026-02-06;2027-02-01;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;1433497.8;0.3677
192558;39548;27;4655401.48;139014.93;TRY;2026-02-07;2027-02-02;360_gun_tek_taksit;reeskont;0;300;Kefalet;4990172.56;0.4473
282032;39913;1;4900844.78;703062.93;CNY;2023-12-16;2024-12-10;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;3744533.4;0.4866
161430;39913;2;4042090.73;4395621.69;EUR;2024-01-10;2025-01-04;360_gun_tek_taksit;reeskont;0;300;Kefalet;4914244.44;0.742
276907;39913;3;2407197.58;80808.81;TRY;2024-01-14;2025-01-08;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;1934361.37;0.2886
457283;39913;4;1478201.67;1478201.67;USD;2024-02-20;2025-02-14;360_gun_tek_taksit;reeskont;0;200;Ipotek;741974.89;0.012
372569;39913;5;676124.46;91167.91;CNY;2024-02-26;2029-02-24;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;975366.52;0.4683
487430;39913;6;2939191.83;3192131.04;EUR;2024-02-26;2025-02-20;360_gun_tek_taksit;reeskont;0;200;Ipotek;4362217.94;0.1874
335429;39913;7;4870434.35;701143.76;CNY;2024-03-30;2025-03-25;360_gun_tek_taksit;reeskont;0;200;Ipotek;7155624.93;0.7115
505576;39913;8;370785.55;51449.44;CNY;2024-04-03;2025-03-29;360_gun_tek_taksit;reeskont;0;300;Kefalet;383853.55;0.0436
288227;39913;9;2296823.36;2415736.69;EUR;2024-04-23;2026-04-13;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1354508.1;0.879
475760;39913;10;1229587.32;1368664.02;EUR;2024-06-03;2026-05-24;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;1346157.5;0.4264
163974;39913;11;4164197.43;581055.44;CNY;2024-07-01;2025-06-26;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;3620938.56;0.2818
186767;39913;12;2668810.48;81919.13;TRY;2024-09-09;2025-09-04;360_gun_tek_taksit;reeskont;0;200;Ipotek;1689443.19;0.3852
457326;39913;13;618573.97;641667.26;EUR;2024-10-09;2025-10-04;360_gun_tek_taksit;reeskont;0;200;Ipotek;535924.39;0.96
247510;39913;14;4189177.1;4483351.68;EUR;2024-11-01;2025-10-27;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3243432.04;0.4494
171948;39913;15;4573784.14;631133.56;CNY;2024-11-27;2026-11-17;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;3339198.48;0.4999
220666;39913;16;1557530.59;47186.17;TRY;2024-12-27;2026-12-17;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2001644.72;0.3753
165475;39913;17;4562020.54;136871.02;TRY;2025-01-06;2026-01-01;360_gun_tek_taksit;reeskont;0;300;Kefalet;2570537.9;0.0492
182291;39913;18;3280747.92;93758.96;TRY;2025-03-09;2026-03-04;360_gun_tek_taksit;reeskont;0;300;Kefalet;4671409.82;0.3373
334248;39913;19;819136.15;819136.15;USD;2025-05-08;2030-05-07;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;711765.93;0.0614
498762;39913;20;963475.81;963475.81;USD;2025-07-12;2026-07-07;360_gun_tek_taksit;isletme_kredi;1;100;Banka Teminat Mektubu;985382.22;0.6406
278384;39913;21;4444407.46;134956.7;TRY;2025-08-07;2032-08-05;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;5750471.17;0.262
293588;39913;22;812273.01;120732.78;CNY;2025-09-29;2026-09-24;360_gun_tek_taksit;reeskont;0;300;Kefalet;717523.31;0.1535
181507;39913;23;3091599.61;89533.47;TRY;2026-01-10;2031-01-09;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2841919.4;0.1746
358424;39913;24;4180515.5;4180515.5;USD;2026-01-25;2027-01-20;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;5365447.7;0.3055
390529;39941;1;847470.11;941019.18;EUR;2023-12-19;2025-12-08;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;720852.06;0.9403
313125;39941;2;521719.14;74844.52;CNY;2023-12-27;2024-12-21;360_gun_tek_taksit;reeskont;0;200;Ipotek;699289.62;0.3096
435632;39941;3;4025600.34;558985.03;CNY;2024-01-11;2025-01-05;360_gun_tek_taksit;reeskont;0;200;Ipotek;3138590.38;0.8669
309526;39941;4;458243.82;15383.09;TRY;2024-01-18;2031-01-16;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;338592.82;0.6574
339483;39941;5;1670868.9;1670868.9;USD;2024-01-26;2029-01-24;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1181938.18;0.1896
443233;39941;6;4903620.42;4903620.42;USD;2024-02-15;2026-02-04;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;4566711.17;0.2501
501423;39941;7;1568619.42;217658.38;CNY;2024-04-18;2025-04-13;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1481612.79;0.9919
140680;39941;8;2756973.45;382551.93;CNY;2024-04-23;2025-04-18;360_gun_tek_taksit;reeskont;0;200;Ipotek;3836567.46;0.7594
459722;39941;9;4442614.09;141870.83;TRY;2024-07-04;2026-06-24;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;4304875.94;0.0283
327509;39941;10;2747158.53;383327.51;CNY;2024-07-19;2029-07-18;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;3431428.75;0.2464
450175;39941;11;3210556.58;102526.2;TRY;2024-07-23;2025-07-18;360_gun_tek_taksit;reeskont;0;300;Kefalet;2031013.13;0.7978
342196;39941;12;4924906.43;720834.53;CNY;2024-08-29;2026-08-19;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;6663712.47;0.6788
542859;39941;13;1806136.91;243162.6;CNY;2024-09-11;2025-09-06;360_gun_tek_taksit;reeskont;0;200;Ipotek;1181505.18;0.9319
190028;39941;14;3301375.02;3424625.62;EUR;2024-10-07;2025-10-02;360_gun_tek_taksit;reeskont;0;200;Ipotek;4900567.57;0.9871
499843;39941;15;4172794.81;128570.12;TRY;2024-11-01;2025-10-27;360_gun_tek_taksit;reeskont;0;300;Kefalet;2366207.88;0.3383
349468;39941;16;2622627.18;2622627.18;USD;2024-12-01;2025-11-26;360_gun_tek_taksit;reeskont;0;200;Ipotek;1897325.08;0.1924
514465;39941;17;2184308.99;273209.02;CNY;2024-12-10;2026-11-30;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1826074.86;0.6
315717;39941;18;2850181.52;85046.03;TRY;2025-02-17;2026-02-12;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;3824537.04;0.4297
422053;39941;19;1093830.14;144015.92;CNY;2025-04-09;2026-04-04;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;710570.68;0.8522
475666;39941;20;39460.3;39460.3;USD;2025-05-11;2027-05-01;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;29218.78;0.0994
155279;39941;21;4768889.42;5582210.04;EUR;2025-05-12;2032-05-10;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;3675234.74;0.9959
213020;39941;22;4955656.54;610235.37;CNY;2025-06-14;2026-06-09;360_gun_tek_taksit;reeskont;0;300;Kefalet;4219159.67;0.3402
284286;39941;23;289891.84;312354.65;EUR;2025-06-26;2026-06-21;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;370782.11;0.0318
396974;39941;24;2766071.99;76015.84;TRY;2025-06-26;2026-06-21;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2293620.89;0.6559
214815;39941;25;3085760.39;3160584.04;EUR;2025-07-29;2026-07-24;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3724217.68;0.255
479958;39941;26;1273398.43;1329555.08;EUR;2025-08-16;2030-08-15;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;896851.26;0.2144
430560;39941;27;4070477.48;123602.12;TRY;2025-08-20;2026-08-15;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3717793.95;0.0688
332555;39941;28;2328649.16;2266951.22;EUR;2025-10-02;2027-09-22;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;2964623.99;0.6676
431976;39941;29;2610045.1;67618.62;TRY;2025-10-14;2027-10-04;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;2028311.13;0.8783
132877;39941;30;1551368.22;40191.41;TRY;2025-10-26;2027-10-16;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;967222.26;0.9968
423369;39941;31;4013053.26;581517.16;CNY;2025-11-03;2026-10-29;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;2670283.88;0.9303
237040;39941;32;4610425.66;4996717.5;EUR;2025-11-13;2026-11-08;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4962798.42;0.3266
155420;39941;33;687096.85;20517.4;TRY;2026-02-08;2027-02-03;360_gun_tek_taksit;reeskont;1;300;Kefalet;480640.17;0.305
147020;39941;34;3616391.18;3616391.18;USD;2026-02-23;2028-02-13;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;4037745.5;0.3237
537728;40231;1;4998437.82;4998437.82;USD;2023-12-18;2028-12-16;5_yil_9_taksit;yatirim_kredi;1;200;Ipotek;7257803.0;0.7803
280148;40231;2;4168638.62;4533237.77;EUR;2024-01-07;2031-01-05;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;4035285.23;0.047
466141;40231;3;1018901.31;1018901.31;USD;2024-01-31;2026-01-20;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;584008.55;0.9102
125845;40231;4;229622.44;254332.19;EUR;2024-03-22;2026-03-12;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;139537.84;0.3271
285876;40231;5;1464963.84;203275.35;CNY;2024-04-05;2026-03-26;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;923849.41;0.4372
312802;40231;6;1436291.61;47252.65;TRY;2024-05-03;2025-04-28;360_gun_tek_taksit;reeskont;0;300;Kefalet;2100783.74;0.2815
363843;40231;7;4650814.95;4650814.95;USD;2024-09-28;2025-09-23;360_gun_tek_taksit;reeskont;1;300;Kefalet;6389109.67;0.1665
427274;40231;8;1458875.84;1458875.84;USD;2024-10-22;2025-10-17;360_gun_tek_taksit;reeskont;0;200;Ipotek;1392206.51;0.8594
474320;40231;9;839316.0;870650.28;EUR;2024-10-28;2026-10-18;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;729601.17;0.0869
265210;40231;10;2436586.87;73817.62;TRY;2024-12-09;2025-12-04;360_gun_tek_taksit;reeskont;0;200;Ipotek;1881745.44;0.2828
207485;40231;11;3760640.0;470373.37;CNY;2024-12-11;2031-12-10;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;5403551.21;0.1669
528509;40231;12;2280834.5;2280834.5;USD;2025-06-01;2032-05-30;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3278752.8;0.9648
356933;40231;13;4574185.58;125705.54;TRY;2025-06-18;2027-06-08;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4859630.09;0.7493
193635;40231;14;932789.96;137946.67;CNY;2025-08-12;2026-08-07;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;540606.16;0.9742
324992;40231;15;1512949.57;224878.34;CNY;2025-09-21;2030-09-20;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;1907808.37;0.8389
393208;40231;16;3333387.0;86358.29;TRY;2025-10-15;2026-10-10;360_gun_tek_taksit;reeskont;0;200;Ipotek;4440765.07;0.6245
368980;40231;17;49054.41;5754.82;CNY;2025-10-18;2030-10-17;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;37077.65;0.5105
285533;40231;18;4775862.3;123728.61;TRY;2025-10-28;2026-10-23;360_gun_tek_taksit;reeskont;0;300;Kefalet;5164818.96;0.8416
496840;40231;19;3162125.27;3162125.27;USD;2025-10-28;2026-10-23;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;4132943.3;0.2395
192792;40231;20;1468823.82;38052.92;TRY;2025-10-29;2026-10-24;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1255421.12;0.9836
509884;40231;21;4366812.09;4366812.09;USD;2025-12-18;2026-12-13;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;3605100.99;0.7186
405985;40231;22;1279480.57;37054.07;TRY;2026-01-19;2027-01-14;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1083142.53;0.3836
171085;40378;1;4612544.45;5015968.67;EUR;2024-01-13;2025-01-07;360_gun_tek_taksit;reeskont;0;300;Kefalet;6758464.39;0.9428
458182;40378;2;4143213.05;596453.58;CNY;2024-03-10;2031-03-09;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3233982.25;0.5386
176922;40378;3;1046582.91;1046582.91;USD;2024-04-28;2029-04-27;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1136251.4;0.5813
380845;40378;4;4133568.15;4531150.06;EUR;2024-05-26;2029-05-25;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2382128.47;0.8014
415559;40378;5;372731.38;372731.38;USD;2024-07-21;2029-07-20;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;328454.31;0.102
534769;40378;6;367056.02;367056.02;USD;2024-08-19;2025-08-14;360_gun_tek_taksit;reeskont;0;200;Ipotek;500699.37;0.0784
470337;40378;7;3446253.52;457173.93;CNY;2024-10-22;2029-10-21;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1845990.19;0.3907
371175;40378;8;4571787.33;4571787.33;USD;2024-11-06;2026-10-27;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;3119755.68;0.2598
493397;40378;9;2222578.12;67334.12;TRY;2024-12-13;2025-12-08;360_gun_tek_taksit;reeskont;0;200;Ipotek;3272883.83;0.2972
207369;40378;10;1443140.45;1443140.45;USD;2025-01-04;2025-12-30;360_gun_tek_taksit;reeskont;0;300;Kefalet;1874405.73;0.6775
148515;40378;11;4521815.15;624112.19;CNY;2025-01-17;2027-01-07;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;2977360.5;0.231
128750;40378;12;2508227.64;74842.53;TRY;2025-02-24;2026-02-19;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;2905746.76;0.3828
423808;40378;13;2610353.89;2610353.89;USD;2025-03-21;2026-03-16;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1852246.96;0.8678
138166;40378;14;384860.65;414682.3;EUR;2025-06-03;2026-05-29;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;390127.27;0.9525
250165;40378;15;1870513.57;54884.19;TRY;2025-07-03;2026-06-28;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1531876.63;0.7795
188414;40378;16;4026520.6;544661.49;CNY;2025-07-24;2032-07-22;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;4817389.87;0.1385
213225;40378;17;2968498.66;2968498.66;USD;2025-08-14;2032-08-12;7_yil_9_taksit;yatirim_kredi;1;200;Ipotek;2951713.01;0.9961
211332;40378;18;531940.29;531940.29;USD;2025-09-04;2026-08-30;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;373269.54;0.1478
241961;40378;19;2442658.87;2377940.23;EUR;2025-10-02;2026-09-27;360_gun_tek_taksit;reeskont;0;300;Kefalet;3404487.09;0.6909
200147;40378;20;1723834.27;1723834.27;USD;2025-11-10;2026-11-05;360_gun_tek_taksit;reeskont;0;300;Kefalet;1111960.15;0.3416
538410;40378;21;3040849.64;80719.31;TRY;2025-11-17;2027-11-07;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1630123.6;0.3882
157230;40378;22;2407527.66;348866.2;CNY;2025-11-30;2027-11-20;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;2810874.08;0.9591
500206;40378;23;1368949.63;36933.66;TRY;2025-12-21;2026-12-16;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;960599.08;0.8694
412464;40378;24;3691755.15;3624703.14;EUR;2025-12-24;2026-12-19;360_gun_tek_taksit;reeskont;0;200;Ipotek;5087435.48;0.2857
343344;40378;25;439222.16;12719.98;TRY;2026-01-17;2028-01-07;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;465346.37;0.3379
507262;40456;1;4467794.36;149982.35;TRY;2024-01-07;2025-12-27;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;6332916.02;0.3855
173729;40456;2;2943691.68;396924.27;CNY;2024-02-18;2029-02-16;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;3224021.68;0.5415
293533;40456;3;4530105.86;4530105.86;USD;2024-04-06;2025-04-01;360_gun_tek_taksit;reeskont;0;200;Ipotek;3757794.38;0.0985
423637;40456;4;3433285.96;3433285.96;USD;2024-04-07;2025-04-02;360_gun_tek_taksit;reeskont;0;200;Ipotek;1827172.81;0.2351
142967;40456;5;3026486.85;3026486.85;USD;2024-04-14;2026-04-04;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2810481.65;0.3348
289167;40456;6;4321831.14;144301.54;TRY;2024-04-21;2025-04-16;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;3490308.8;0.3072
444568;40456;7;1763436.21;259559.08;CNY;2024-06-15;2025-06-10;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1191260.78;0.2012
326848;40456;8;894961.24;29831.05;TRY;2024-08-19;2025-08-14;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;1190636.29;0.3562
336824;40456;9;1576936.67;230808.53;CNY;2024-08-25;2025-08-20;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;1756068.88;0.9774
480817;40456;10;2134610.87;2134610.87;USD;2024-09-15;2029-09-14;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2654273.34;0.3893
448814;40456;11;534854.29;534854.29;USD;2025-01-12;2027-01-02;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;495704.27;0.656
453907;40456;12;2022195.4;265360.66;CNY;2025-03-05;2032-03-03;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1612286.28;0.0741
282895;40456;13;1080100.8;1264308.94;EUR;2025-05-22;2026-05-17;360_gun_tek_taksit;reeskont;0;200;Ipotek;1361986.52;0.4495
138244;40456;14;1502898.18;41301.91;TRY;2025-06-19;2026-06-14;360_gun_tek_taksit;reeskont;0;200;Ipotek;1149342.57;0.0022
136638;40456;15;3041260.05;89235.97;TRY;2025-07-22;2026-07-17;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2039917.32;0.9465
230843;40456;16;268841.38;7658.73;TRY;2025-09-15;2026-09-10;360_gun_tek_taksit;reeskont;0;200;Ipotek;371813.13;0.6636
384995;40456;17;912134.7;912134.7;USD;2025-09-19;2027-09-09;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;841992.08;0.1015
467825;40456;18;183158.24;4745.09;TRY;2025-10-05;2030-10-04;5_yil_9_taksit;yatirim_kredi;1;200;Ipotek;238180.14;0.1397
440509;40456;19;4482977.07;649612.14;CNY;2025-11-18;2030-11-17;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;6031629.91;0.1055
416934;40456;20;1031421.41;131060.99;CNY;2025-12-19;2026-12-14;360_gun_tek_taksit;reeskont;0;200;Ipotek;991151.91;0.6623
183676;40456;21;1037097.15;1018260.73;EUR;2025-12-27;2032-12-25;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1215724.76;0.7606
