krd_id;cust_id;taksit_tutar;valor
494507;19985;165040.16;2025-07-04
494507;19985;165040.16;2025-12-31
349728;19985;66292.94;2025-07-27
349728;19985;66292.94;2026-01-23
174119;19985;2858766.66;2026-02-25
321343;19985;643949.95;2025-09-18
386926;19985;1184144.35;2025-10-24
187607;19985;420698.35;2026-02-23
392466;20243;211867.53;2024-06-16
392466;20243;211867.53;2024-12-13
392466;20243;211867.53;2025-06-11
392466;20243;211867.53;2025-12-08
235788;20243;2082686.32;2024-12-17
440262;20243;1911676.03;2025-01-16
169852;20243;99809.1;2024-11-04
169852;20243;99809.1;2025-05-26
169852;20243;99809.1;2025-12-15
376018;20243;239058.83;2025-02-14
376018;20243;239058.83;2025-11-25
144379;20243;2037551.16;2024-11-10
144379;20243;2037551.16;2025-05-09
386723;20243;3793183.37;2025-06-10
183062;20243;412460.64;2025-01-29
183062;20243;412460.64;2025-07-28
183062;20243;412460.64;2026-01-24
548319;20243;652351.51;2025-07-30
144411;20243;1622036.53;2025-09-20
244591;20243;659145.93;2025-03-24
244591;20243;659145.93;2025-09-20
402995;20243;3413768.36;2025-11-22
139052;20243;4032364.13;2026-01-11
501270;20243;457330.99;2025-09-24
209758;20243;1249691.56;2025-10-19
149448;20243;1070787.43;2025-12-28
190359;20243;924723.17;2026-01-17
120354;20243;736235.32;2026-02-19
158057;20249;769972.67;2024-07-09
158057;20249;769972.67;2025-01-05
158057;20249;769972.67;2025-07-04
158057;20249;769972.67;2025-12-31
354224;20249;58883.98;2024-10-21
354224;20249;58883.98;2025-08-01
337287;20249;4870434.35;2025-03-25
423067;20249;3790228.99;2025-05-26
140547;20249;549661.39;2025-01-06
140547;20249;549661.39;2025-07-28
140547;20249;549661.39;2026-02-16
429744;20249;1357640.9;2025-06-21
181983;20249;1095237.42;2025-02-01
181983;20249;1095237.42;2025-07-31
181983;20249;1095237.42;2026-01-27
178121;20249;692722.39;2025-05-15
178121;20249;692722.39;2025-11-11
274411;20249;359452.51;2025-06-12
274411;20249;359452.51;2026-01-01
417680;20249;382008.36;2025-07-24
417680;20249;382008.36;2026-02-12
355367;20249;2127071.97;2026-01-03
192767;20249;524062.71;2025-08-01
192767;20249;524062.71;2026-02-20
407885;20249;879903.54;2026-01-11
202635;20249;1011002.09;2026-01-30
440501;20362;1050317.06;2025-02-08
452606;20362;196119.42;2024-09-12
452606;20362;196119.42;2025-04-03
452606;20362;196119.42;2025-10-23
521530;20362;93063.11;2025-03-10
405985;20362;501786.11;2024-11-29
405985;20362;501786.11;2025-05-28
405985;20362;501786.11;2025-11-24
183628;20362;251777.73;2025-04-03
183628;20362;251777.73;2026-01-12
284496;20362;4032160.05;2025-06-28
330020;20362;1983103.93;2025-10-12
359310;20362;636942.16;2025-04-15
359310;20362;636942.16;2025-10-12
456162;20362;2439106.34;2025-10-14
368563;20362;828405.78;2025-05-31
368563;20362;828405.78;2025-11-27
300245;20362;2410799.36;2026-01-24
291948;20362;826498.48;2026-02-25
472600;20362;3097463.26;2026-03-01
473580;20362;1009205.64;2025-10-12
520767;20362;786157.86;2025-11-08
140521;20446;1138215.21;2024-12-16
376617;20446;33234.9;2024-07-22
376617;20446;33234.9;2025-02-10
376617;20446;33234.9;2025-09-01
357748;20446;386873.33;2024-11-09
357748;20446;386873.33;2025-08-20
522186;20446;296551.32;2024-09-19
522186;20446;296551.32;2025-03-18
522186;20446;296551.32;2025-09-14
365899;20446;2069896.46;2025-03-06
365899;20446;2069896.46;2025-09-02
537770;20446;1084163.77;2025-04-21
537770;20446;1084163.77;2025-10-18
260815;20446;956965.98;2025-12-29
171699;20446;179848.5;2025-10-14
369366;20446;2162761.73;2026-01-11
501200;20446;949148.03;2026-01-19
159531;20446;190016.61;2025-11-14
439228;20446;785890.71;2025-10-26
389997;20446;370264.65;2026-02-24
134111;20446;472820.38;2026-01-22
204373;20446;1158707.75;2026-02-10
174107;20676;3610753.85;2024-12-31
190192;20676;1140054.11;2024-09-21
190192;20676;1140054.11;2025-03-20
190192;20676;1140054.11;2025-09-16
515185;20676;1961563.46;2025-03-26
258097;20676;581526.85;2025-04-17
331209;20676;2652887.84;2025-05-23
160793;20676;265909.67;2025-02-19
160793;20676;265909.67;2025-09-10
236259;20676;356153.78;2025-08-23
545877;20676;514598.16;2025-07-23
545877;20676;514598.16;2026-02-11
421490;20676;441841.45;2026-01-03
207664;20676;493897.28;2025-11-01
450766;20676;216143.95;2025-10-01
304842;21419;2382135.95;2025-02-08
531235;21419;405812.02;2024-09-11
531235;21419;405812.02;2025-04-02
531235;21419;405812.02;2025-10-22
470112;21419;4006847.11;2025-02-27
454590;21419;150707.2;2024-12-19
454590;21419;150707.2;2025-09-29
214391;21419;1087207.34;2025-03-30
214391;21419;1087207.34;2025-09-26
458683;21419;618573.97;2025-10-04
411425;21419;4648042.48;2025-10-05
177337;21419;480932.15;2025-05-21
177337;21419;480932.15;2025-12-10
138244;21419;1136783.62;2025-05-15
138244;21419;1136783.62;2025-11-11
286030;21419;4467379.93;2025-11-17
418883;21419;1072228.19;2025-06-10
418883;21419;1072228.19;2025-12-07
166835;21419;4562020.54;2026-01-01
314098;21419;184434.9;2025-08-05
314098;21419;184434.9;2026-02-24
227223;21419;1128055.01;2025-08-03
227223;21419;1128055.01;2026-01-30
286220;21419;34340.35;2025-11-03
141970;21419;283263.89;2025-10-28
146972;21419;447287.22;2026-02-04
289454;21461;712284.68;2024-12-10
270407;21461;1557036.59;2025-01-12
185625;21461;1569111.35;2024-07-23
185625;21461;1569111.35;2025-01-19
354932;21461;536163.16;2024-10-07
354932;21461;536163.16;2025-04-05
354932;21461;536163.16;2025-10-02
210470;21461;837795.7;2024-11-16
210470;21461;837795.7;2025-05-15
404235;21461;4532695.47;2025-05-15
534968;21461;4725674.12;2025-11-02
277424;21461;1333453.28;2026-01-02
414365;21461;257946.08;2025-10-31
213225;21535;204959.43;2024-06-30
213225;21535;204959.43;2024-12-27
213225;21535;204959.43;2025-06-25
213225;21535;204959.43;2025-12-22
181544;21535;433280.16;2024-10-19
181544;21535;433280.16;2025-07-30
224572;21535;1195372.71;2024-07-22
224572;21535;1195372.71;2025-01-18
224572;21535;1195372.71;2025-07-17
224572;21535;1195372.71;2026-01-13
471285;21535;664269.73;2025-01-27
160456;21535;151092.99;2024-09-24
160456;21535;151092.99;2025-04-15
160456;21535;151092.99;2025-11-04
473107;21535;1175664.59;2024-09-06
473107;21535;1175664.59;2025-03-05
473107;21535;1175664.59;2025-09-01
473107;21535;1175664.59;2026-02-28
415491;21535;364976.35;2024-09-14
415491;21535;364976.35;2025-03-13
415491;21535;364976.35;2025-09-09
152929;21535;248692.85;2025-03-24
263891;21535;350125.04;2024-12-28
263891;21535;350125.04;2025-06-26
263891;21535;350125.04;2025-12-23
304305;21535;36162.69;2025-01-22
304305;21535;36162.69;2025-08-13
229934;21535;221979.37;2025-01-29
229934;21535;221979.37;2025-08-20
209121;21535;825323.29;2025-07-12
546328;21535;4911384.07;2025-09-29
508468;21535;327962.31;2025-09-19
322671;21535;2628740.06;2025-12-10
437462;21535;3486170.91;2026-01-01
258659;21535;394117.81;2025-10-18
314184;21535;4147882.85;2026-01-18
525900;21535;518285.02;2025-09-09
282673;21535;245960.69;2025-09-30
179211;21535;635347.99;2025-10-29
341840;21535;1189939.52;2025-12-22
270800;21559;3236699.43;2025-01-29
466409;21559;2879205.11;2025-02-21
442305;21559;2459187.15;2025-04-14
136638;21559;326856.52;2025-04-16
285849;21559;79804.01;2025-05-05
504272;21559;137823.08;2024-11-28
504272;21559;137823.08;2025-06-19
504272;21559;137823.08;2026-01-08
416564;21559;2483089.12;2025-05-27
450696;21559;1161510.72;2024-12-01
450696;21559;1161510.72;2025-05-30
450696;21559;1161510.72;2025-11-26
227698;21559;4045623.27;2025-07-18
233030;21559;88005.73;2025-09-04
317373;21559;3231987.48;2025-09-08
307447;21559;3296857.88;2025-09-13
315042;21559;396466.16;2025-03-28
315042;21559;396466.16;2025-09-24
478837;21559;623194.39;2025-05-13
478837;21559;623194.39;2025-11-09
375255;21559;26324.72;2025-09-22
544576;21559;536267.3;2025-10-19
359659;21559;323549.45;2025-12-15
526042;21570;1232084.13;2024-07-24
526042;21570;1232084.13;2025-01-20
526042;21570;1232084.13;2025-07-19
526042;21570;1232084.13;2026-01-15
541350;21570;60612.32;2024-08-27
541350;21570;60612.32;2025-02-23
541350;21570;60612.32;2025-08-22
541350;21570;60612.32;2026-02-18
482958;21570;713639.51;2025-02-28
456731;21570;375062.88;2024-09-24
456731;21570;375062.88;2025-04-15
456731;21570;375062.88;2025-11-04
190588;21570;891232.2;2024-09-21
190588;21570;891232.2;2025-03-20
190588;21570;891232.2;2025-09-16
518394;21570;404300.38;2024-10-06
518394;21570;404300.38;2025-04-04
518394;21570;404300.38;2025-10-01
435632;21570;4964186.11;2025-05-18
135457;21570;1693676.64;2025-05-21
170757;21570;398582.86;2024-12-15
170757;21570;398582.86;2025-06-13
170757;21570;398582.86;2025-12-10
151224;21570;701439.45;2025-07-19
230747;21570;4301904.28;2025-08-07
406446;21570;1172916.28;2025-03-18
406446;21570;1172916.28;2025-09-14
480817;21570;1999035.48;2025-03-21
480817;21570;1999035.48;2025-09-17
143744;21570;39619.56;2025-10-31
407061;21570;2888236.43;2026-01-21
149169;21570;2113503.56;2025-12-19
319576;21686;300820.13;2024-08-19
319576;21686;300820.13;2025-03-10
319576;21686;300820.13;2025-09-29
470760;21686;1641833.57;2025-02-16
427241;21686;106285.21;2024-10-04
427241;21686;106285.21;2025-04-25
427241;21686;106285.21;2025-11-14
530574;21686;1225548.68;2024-09-18
530574;21686;1225548.68;2025-03-17
530574;21686;1225548.68;2025-09-13
452203;21686;2022122.5;2025-04-04
188501;21686;2681445.97;2025-04-19
487950;21686;1620754.57;2024-12-10
487950;21686;1620754.57;2025-06-08
199898;21686;4402649.93;2025-07-06
128722;21686;344737.05;2025-03-03
128722;21686;344737.05;2025-09-22
407125;21686;5946.94;2025-03-06
407125;21686;5946.94;2025-09-02
407125;21686;5946.94;2026-03-01
446758;21686;3051849.72;2025-09-25
470249;21686;132666.62;2025-04-04
470249;21686;132666.62;2025-10-01
409220;21686;2057476.72;2025-05-20
409220;21686;2057476.72;2025-11-16
140659;21686;200287.93;2025-07-01
140659;21686;200287.93;2026-01-20
328139;21686;3754267.44;2025-12-09
276884;21686;2877983.27;2026-01-06
471406;21696;802638.75;2024-12-18
284286;21696;654018.68;2024-07-27
284286;21696;654018.68;2025-01-23
409448;21696;1555629.43;2024-07-30
409448;21696;1555629.43;2025-01-26
148142;21696;537484.97;2024-08-14
148142;21696;537484.97;2025-02-10
517897;21696;1196291.75;2024-12-14
517897;21696;1196291.75;2025-06-12
226794;21696;506754.69;2025-01-26
226794;21696;506754.69;2025-07-25
226794;21696;506754.69;2026-01-21
370159;21696;1404181.66;2025-02-05
370159;21696;1404181.66;2025-08-04
481554;21696;2328941.41;2025-08-11
408283;21696;3895015.94;2025-09-26
507876;21696;472036.62;2025-07-12
286213;21696;4792596.54;2025-12-13
121580;21696;3391046.64;2026-02-24
431972;21696;179061.67;2026-01-08
323623;21696;2367101.88;2026-01-30
349511;21746;365318.58;2024-12-13
349511;21746;365318.58;2025-07-04
349511;21746;365318.58;2026-01-23
401886;21746;214905.65;2024-12-25
401886;21746;214905.65;2025-07-16
401886;21746;214905.65;2026-02-04
123843;21746;275195.67;2025-01-05
123843;21746;275195.67;2025-07-04
123843;21746;275195.67;2025-12-31
405032;21746;388400.05;2025-01-10
405032;21746;388400.05;2025-07-09
405032;21746;388400.05;2026-01-05
179781;21746;164559.61;2025-04-24
179781;21746;164559.61;2026-02-02
536168;21746;776776.41;2025-02-27
536168;21746;776776.41;2025-08-26
521329;21746;305743.32;2025-09-28
438543;21746;3346720.39;2025-11-23
535580;21746;233881.99;2025-10-06
455436;21746;507397.0;2025-10-15
224951;21746;497760.16;2025-12-16
127384;21891;4104427.48;2025-01-06
448842;21891;54277.97;2024-10-26
448842;21891;54277.97;2025-08-06
345209;21891;549097.36;2024-11-20
345209;21891;549097.36;2025-08-31
202577;21891;2436374.79;2025-02-25
251276;21891;14070.49;2024-09-21
251276;21891;14070.49;2025-04-12
251276;21891;14070.49;2025-11-01
340093;21891;64773.32;2024-09-15
340093;21891;64773.32;2025-03-14
340093;21891;64773.32;2025-09-10
259981;21891;420992.77;2024-10-23
259981;21891;420992.77;2025-04-21
259981;21891;420992.77;2025-10-18
363144;21891;3938185.32;2025-06-21
516601;21891;1949423.46;2025-06-25
419192;21891;529646.84;2025-01-15
419192;21891;529646.84;2025-07-14
419192;21891;529646.84;2026-01-10
430650;21891;991555.91;2025-03-03
430650;21891;991555.91;2025-08-30
430650;21891;991555.91;2026-02-26
544047;21891;1806136.91;2025-09-06
233065;21891;244714.02;2025-04-02
233065;21891;244714.02;2025-09-29
443923;21891;3322119.53;2025-10-23
219570;21891;4631803.44;2025-10-28
159855;21891;445551.5;2025-09-23
225304;21891;298966.7;2025-06-22
225304;21891;298966.7;2025-12-19
158159;21891;277144.77;2025-12-26
149766;21891;4144464.0;2026-01-13
246419;21891;128024.62;2025-08-14
502355;21891;508603.71;2026-01-27
308940;21891;441967.02;2025-11-16
533703;21891;768966.5;2026-01-21
377750;22224;2413314.0;2024-07-02
377750;22224;2413314.0;2024-12-29
450457;22224;1237349.51;2024-07-02
450457;22224;1237349.51;2024-12-29
450457;22224;1237349.51;2025-06-27
450457;22224;1237349.51;2025-12-24
465329;22224;2571052.02;2025-01-02
380232;22224;1967101.47;2025-01-30
383305;22224;1468849.7;2025-02-03
195109;22224;251047.43;2024-09-09
195109;22224;251047.43;2025-03-31
195109;22224;251047.43;2025-10-20
391521;22224;2583186.69;2025-03-14
427167;22224;699773.38;2024-09-16
427167;22224;699773.38;2025-03-15
427167;22224;699773.38;2025-09-11
478970;22224;1119500.46;2024-12-26
478970;22224;1119500.46;2025-06-24
478970;22224;1119500.46;2025-12-21
492015;22224;164804.23;2025-01-24
492015;22224;164804.23;2025-08-15
183305;22224;1619436.57;2025-08-09
215032;22224;850215.24;2025-08-19
187221;22224;814658.44;2025-02-21
187221;22224;814658.44;2025-08-20
500026;22224;252510.6;2025-02-24
500026;22224;252510.6;2025-08-23
500026;22224;252510.6;2026-02-19
493622;22224;2825233.36;2025-10-22
360996;22224;1627783.63;2025-11-09
524103;22224;725458.09;2026-01-07
501269;22224;951661.74;2025-09-15
287197;22224;539205.73;2025-10-23
243207;22224;149222.33;2026-01-24
489126;22224;999576.01;2025-11-27
344188;22410;867366.11;2024-06-25
344188;22410;867366.11;2024-12-22
344188;22410;867366.11;2025-06-20
344188;22410;867366.11;2025-12-17
142620;22410;926542.21;2024-07-28
142620;22410;926542.21;2025-01-24
142620;22410;926542.21;2025-07-23
142620;22410;926542.21;2026-01-19
361835;22410;373239.36;2025-03-11
361835;22410;373239.36;2025-09-30
501607;22410;553741.75;2025-03-31
501607;22410;553741.75;2025-10-20
386734;22410;794839.83;2025-12-27
420895;22410;998558.09;2025-08-05
420895;22410;998558.09;2026-02-01
523033;22410;2212461.91;2026-02-13
455266;22410;224688.38;2025-12-13
444626;22410;31113.06;2025-10-18
147821;22410;61611.56;2026-01-15
165200;22410;748993.44;2025-12-29
160862;22417;517799.19;2024-09-14
160862;22417;517799.19;2025-03-13
160862;22417;517799.19;2025-09-09
518865;22417;292386.99;2024-11-03
518865;22417;292386.99;2025-05-25
518865;22417;292386.99;2025-12-14
484993;22417;13178.9;2024-11-14
484993;22417;13178.9;2025-06-05
484993;22417;13178.9;2025-12-25
457112;22417;1689868.18;2025-05-24
488926;22417;4070381.01;2025-06-14
288871;22417;655430.74;2025-02-17
288871;22417;655430.74;2025-08-16
288871;22417;655430.74;2026-02-12
378171;22417;434109.41;2025-03-15
378171;22417;434109.41;2025-10-04
289906;22417;3436227.0;2025-11-13
516455;22417;559554.56;2025-11-05
401678;22417;970488.05;2025-11-18
136249;22417;538770.84;2025-12-13
516964;22417;160957.11;2026-01-17
394456;22417;938268.92;2026-01-03
418991;22431;2080381.06;2024-12-16
345930;22431;516671.58;2024-07-12
345930;22431;516671.58;2025-01-31
345930;22431;516671.58;2025-08-22
312802;22431;1266444.87;2024-08-05
312802;22431;1266444.87;2025-02-01
476355;22431;1580936.26;2025-01-06
476355;22431;1580936.26;2025-07-05
327986;22431;3667357.66;2025-07-16
452287;22431;3227497.7;2025-07-23
405255;22431;926439.19;2025-02-10
405255;22431;926439.19;2025-08-09
405255;22431;926439.19;2026-02-05
188192;22431;3242996.31;2025-08-17
245483;22431;195865.84;2025-03-13
245483;22431;195865.84;2025-10-02
376286;22431;946968.27;2025-05-04
376286;22431;946968.27;2025-10-31
502117;22431;144298.96;2026-01-01
415231;22450;839199.68;2024-07-18
415231;22450;839199.68;2025-01-14
415231;22450;839199.68;2025-07-13
415231;22450;839199.68;2026-01-09
454660;22450;1382053.5;2024-08-19
454660;22450;1382053.5;2025-02-15
460013;22450;2283104.11;2025-03-27
198455;22450;288808.72;2025-01-02
198455;22450;288808.72;2025-07-01
198455;22450;288808.72;2025-12-28
495803;22450;551391.36;2025-04-18
495803;22450;551391.36;2026-01-27
541721;22450;2435523.99;2025-09-23
315481;22450;292505.88;2025-10-19
217946;22450;1790834.46;2025-11-06
201958;22450;211781.87;2025-06-28
201958;22450;211781.87;2026-01-17
426771;22450;355109.26;2026-02-19
189572;22450;237631.42;2026-01-09
472045;22450;78574.69;2026-02-02
487274;22450;849176.17;2026-02-19
480269;23165;292039.33;2024-12-12
200026;23165;36198.49;2024-10-16
200026;23165;36198.49;2025-07-27
160088;23165;13609.66;2024-11-14
160088;23165;13609.66;2025-08-25
463196;23165;112716.24;2024-10-18
463196;23165;112716.24;2025-05-09
463196;23165;112716.24;2025-11-28
461379;23165;37140.54;2024-10-06
461379;23165;37140.54;2025-04-04
461379;23165;37140.54;2025-10-01
453274;23165;542953.06;2025-05-11
504183;23165;382321.68;2025-03-03
504183;23165;382321.68;2025-12-12
283883;23165;682016.09;2024-12-15
283883;23165;682016.09;2025-06-13
283883;23165;682016.09;2025-12-10
288227;23165;112899.69;2025-07-20
475673;23165;263683.04;2025-05-11
475673;23165;263683.04;2025-11-30
489571;23165;813429.91;2025-04-19
489571;23165;813429.91;2025-10-16
429120;23165;1458875.84;2025-10-17
384831;23165;1130244.47;2025-06-17
384831;23165;1130244.47;2025-12-14
423201;23165;647556.21;2025-12-15
277889;23165;755392.84;2026-02-07
317745;23165;77330.96;2025-12-14
484019;23165;429941.23;2025-10-04
156093;23165;241440.39;2025-12-18
304541;23165;1145305.89;2025-11-29
173790;23413;915550.63;2024-07-18
173790;23413;915550.63;2025-01-14
173790;23413;915550.63;2025-07-13
173790;23413;915550.63;2026-01-09
442792;23413;483666.54;2024-11-09
442792;23413;483666.54;2025-08-20
490767;23413;444290.96;2024-09-15
490767;23413;444290.96;2025-04-06
490767;23413;444290.96;2025-10-26
266996;23413;779379.82;2024-11-21
266996;23413;779379.82;2025-05-20
266996;23413;779379.82;2025-11-16
438409;23413;677631.13;2025-01-18
438409;23413;677631.13;2025-07-17
321674;23413;101136.61;2025-03-04
321674;23413;101136.61;2025-09-23
499891;23413;2844320.43;2025-08-29
301487;23413;436757.85;2025-05-26
301487;23413;436757.85;2025-12-15
164513;23413;3487674.21;2025-12-06
230724;23413;599205.76;2025-07-29
230724;23413;599205.76;2026-01-25
314551;23413;4316570.72;2026-02-22
371830;23434;4353630.34;2024-12-14
189176;23434;735340.97;2024-06-18
189176;23434;735340.97;2024-12-15
189176;23434;735340.97;2025-06-13
189176;23434;735340.97;2025-12-10
377765;23434;662135.05;2024-12-24
485364;23434;49437.5;2024-10-09
485364;23434;49437.5;2025-07-20
362022;23434;962801.16;2024-07-01
362022;23434;962801.16;2024-12-28
362022;23434;962801.16;2025-06-26
362022;23434;962801.16;2025-12-23
124954;23434;194229.82;2024-07-05
124954;23434;194229.82;2025-01-01
124954;23434;194229.82;2025-06-30
124954;23434;194229.82;2025-12-27
392504;23434;4982289.46;2025-01-15
203728;23434;485551.21;2024-07-25
203728;23434;485551.21;2025-01-21
261253;23434;147301.32;2024-12-18
261253;23434;147301.32;2025-09-28
157811;23434;3473725.61;2025-03-17
547008;23434;508736.59;2025-01-22
547008;23434;508736.59;2025-11-02
404845;23434;926871.1;2025-05-03
153206;23434;1136894.29;2025-09-22
529949;23434;3985006.45;2025-10-05
364320;23434;984975.39;2025-05-03
364320;23434;984975.39;2025-10-30
315664;23434;147397.48;2025-08-19
526308;23434;2984310.39;2025-11-12
240410;23434;4066855.8;2025-11-14
280107;23434;1822731.33;2025-11-18
545458;23434;919692.4;2025-07-30
545458;23434;919692.4;2026-01-26
149313;23434;3752218.96;2026-02-03
463394;23434;514779.53;2025-09-01
442164;23434;3391944.59;2026-02-18
167406;23434;1283327.3;2026-02-22
374731;23758;1649338.46;2024-08-30
374731;23758;1649338.46;2025-02-26
197937;23758;943937.81;2024-11-26
197937;23758;943937.81;2025-05-25
197937;23758;943937.81;2025-11-21
237710;23758;3091364.73;2025-06-12
309178;23758;2822740.96;2025-06-15
512391;23758;1167748.48;2025-07-07
316325;23758;1513601.65;2025-01-15
316325;23758;1513601.65;2025-07-14
283026;23758;319344.35;2025-03-10
283026;23758;319344.35;2025-09-29
215968;23758;855875.04;2025-02-22
215968;23758;855875.04;2025-08-21
215968;23758;855875.04;2026-02-17
537337;23758;12208.4;2025-07-26
271521;23758;3052265.84;2026-02-19
190456;23758;283182.27;2025-12-11
146821;23758;249214.03;2026-02-18
206064;24353;2181614.48;2024-12-12
282569;24353;463182.07;2024-10-16
282569;24353;463182.07;2025-07-27
176359;24353;1074328.4;2024-07-22
176359;24353;1074328.4;2025-01-18
542664;24353;510833.62;2024-12-10
542664;24353;510833.62;2025-09-20
144087;24353;756621.71;2024-10-11
144087;24353;756621.71;2025-04-09
144087;24353;756621.71;2025-10-06
414430;24353;1028611.54;2024-11-03
414430;24353;1028611.54;2025-05-02
414430;24353;1028611.54;2025-10-29
289274;24353;2571561.24;2025-05-13
525441;24353;684508.12;2025-05-19
449007;24353;479379.54;2025-03-15
449007;24353;479379.54;2025-12-24
235620;24353;409762.27;2025-03-19
235620;24353;409762.27;2025-12-28
485580;24353;3070769.15;2025-07-10
479447;24353;54578.01;2025-04-04
479447;24353;54578.01;2025-10-24
190414;24353;4821293.69;2026-01-07
232298;24353;852749.51;2025-10-30
233557;24353;150330.84;2025-12-20
341740;24628;185652.1;2024-08-15
341740;24628;185652.1;2025-03-06
341740;24628;185652.1;2025-09-25
289020;24628;953892.32;2024-08-21
289020;24628;953892.32;2025-02-17
289020;24628;953892.32;2025-08-16
289020;24628;953892.32;2026-02-12
515959;24628;948343.44;2024-11-13
515959;24628;948343.44;2025-05-12
515959;24628;948343.44;2025-11-08
427552;24628;24047.55;2025-01-06
427552;24628;24047.55;2025-07-05
427552;24628;24047.55;2026-01-01
176737;24628;3571877.62;2025-07-23
162784;24628;1089370.88;2025-01-30
162784;24628;1089370.88;2025-07-29
162784;24628;1089370.88;2026-01-25
404421;24628;465295.53;2025-02-21
404421;24628;465295.53;2025-08-20
404421;24628;465295.53;2026-02-16
409979;24628;140822.69;2025-02-24
409979;24628;140822.69;2025-08-23
409979;24628;140822.69;2026-02-19
272922;24628;472387.44;2025-06-16
312707;24628;461809.69;2025-11-03
366723;24628;4046141.1;2025-11-09
123459;24628;333527.81;2025-07-26
123459;24628;333527.81;2026-02-14
520220;24628;543234.44;2025-08-25
351231;24628;1903821.11;2025-10-12
338022;24628;2279479.02;2025-11-18
234404;24628;91368.86;2025-12-25
479302;24628;679154.89;2025-12-20
294393;24628;591892.17;2026-02-01
244543;24628;894131.63;2026-02-16
414483;24822;1774373.73;2025-01-17
463718;24822;1156865.93;2024-10-22
463718;24822;1156865.93;2025-04-20
456306;24822;1083490.14;2024-10-30
456306;24822;1083490.14;2025-04-28
125974;24822;757048.63;2024-11-05
125974;24822;757048.63;2025-05-04
125974;24822;757048.63;2025-10-31
167781;24822;702204.56;2024-11-06
167781;24822;702204.56;2025-05-05
167781;24822;702204.56;2025-11-01
343976;24822;2901482.51;2025-06-13
255696;24822;2206371.2;2025-06-14
137338;24822;4281865.01;2025-06-19
543216;24822;553720.3;2025-01-15
543216;24822;553720.3;2025-08-06
543216;24822;553720.3;2026-02-25
497888;24822;338582.09;2025-02-01
497888;24822;338582.09;2025-08-23
525194;24822;106129.32;2025-04-23
525194;24822;106129.32;2026-02-01
502376;24822;314326.67;2025-01-17
502376;24822;314326.67;2025-07-16
187730;24822;2668810.48;2025-09-04
341986;24822;1513857.1;2025-03-13
341986;24822;1513857.1;2025-09-09
211156;24822;2900558.82;2025-09-24
467021;24822;3880209.67;2025-10-17
519722;24822;384056.23;2025-06-06
519722;24822;384056.23;2025-12-26
126105;24822;217948.99;2025-09-13
323888;24822;1022079.79;2025-07-12
323888;24822;1022079.79;2026-01-08
192387;24822;1834955.98;2025-08-01
192387;24822;1834955.98;2026-01-28
263665;24822;1445375.27;2025-09-10
380765;24873;3048186.81;2025-01-03
256402;24873;1446349.67;2025-01-27
451964;24873;237185.66;2024-09-05
451964;24873;237185.66;2025-03-27
451964;24873;237185.66;2025-10-16
474820;24873;424793.06;2024-10-20
474820;24873;424793.06;2025-04-18
474820;24873;424793.06;2025-10-15
484708;24873;706379.27;2024-10-21
484708;24873;706379.27;2025-04-19
484708;24873;706379.27;2025-10-16
345744;24873;284900.69;2025-03-16
345744;24873;284900.69;2025-12-25
279496;24873;619580.21;2025-02-09
279496;24873;619580.21;2025-08-08
279496;24873;619580.21;2026-02-04
147290;24873;1627478.75;2025-03-03
147290;24873;1627478.75;2025-08-30
539008;24873;199012.64;2025-06-23
432818;24873;346098.23;2025-04-13
432818;24873;346098.23;2025-11-02
165449;24873;538057.05;2025-07-05
535270;24873;458179.4;2025-06-03
535270;24873;458179.4;2025-12-23
336002;24873;2115382.12;2025-05-24
336002;24873;2115382.12;2025-11-20
352293;24873;2769355.44;2025-12-19
351360;24873;2633338.12;2026-02-16
303283;24873;842437.6;2025-08-21
303283;24873;842437.6;2026-02-17
382184;24873;377432.27;2025-10-04
478697;24873;977632.23;2025-10-26
477069;24873;604584.29;2025-12-29
312341;25443;496112.71;2024-07-16
312341;25443;496112.71;2025-02-04
312341;25443;496112.71;2025-08-26
208743;25443;1657458.79;2025-02-15
272385;25443;604936.8;2025-03-05
355196;25443;3826912.89;2025-03-28
154556;25443;2880400.21;2025-04-05
459409;25443;1147239.86;2025-08-23
182818;25443;531661.97;2025-08-19
264519;25443;3911474.91;2025-12-16
343747;25443;109935.62;2025-10-16
272802;25443;123261.89;2025-08-05
272802;25443;123261.89;2026-02-24
250625;25443;1773852.12;2025-07-19
250625;25443;1773852.12;2026-01-15
402390;25443;210922.14;2025-11-23
293168;25443;26386.67;2026-01-13
246124;25452;4036897.86;2025-01-28
347646;25452;45621.25;2024-12-27
347646;25452;45621.25;2025-10-07
294335;25452;652643.81;2024-10-11
294335;25452;652643.81;2025-04-09
421021;25452;937654.04;2025-04-23
383107;25452;46724.74;2025-03-05
383107;25452;46724.74;2025-12-14
443675;25452;2038260.74;2025-05-28
206168;25452;2048587.72;2025-08-03
294609;25452;282042.37;2025-02-28
294609;25452;282042.37;2025-09-19
395930;25452;3909946.33;2025-08-15
416223;25452;249381.16;2025-03-19
416223;25452;249381.16;2025-09-15
223878;25452;4583264.68;2025-10-03
273917;25452;4561122.16;2025-10-31
139643;25452;623511.99;2025-11-14
457995;25452;1114206.85;2026-01-28
379463;25854;1733544.44;2025-01-05
297122;25854;744341.26;2025-01-06
416229;25854;736415.7;2024-07-13
416229;25854;736415.7;2025-01-09
239796;25854;1015889.37;2024-07-25
