credit_id;collateral_id;relation_tp
334508;956918;CROSS
334508;944993;POOL
461069;699224;POOL
341452;823628;POOL
341452;687719;POOL
341452;699224;CROSS
327153;896730;CROSS
327153;699224;DIRECT
243872;824229;DIRECT
243872;711717;POOL
243872;944993;DIRECT
250110;936860;CROSS
222055;956918;DIRECT
222055;699224;DIRECT
498078;687719;DIRECT
498078;956918;POOL
498078;633567;POOL
314966;961866;DIRECT
314966;896730;POOL
314966;680155;CROSS
506967;791943;POOL
506967;936860;CROSS
488416;854223;DIRECT
488416;687719;CROSS
139199;956918;POOL
221448;711717;DIRECT
221448;684947;DIRECT
221448;680155;POOL
293921;711717;POOL
353657;617631;CROSS
353657;936860;POOL
161329;617631;POOL
161329;711717;DIRECT
161329;936860;DIRECT
345040;896730;POOL
139717;689161;CROSS
231536;711717;POOL
231536;684947;DIRECT
231536;824229;CROSS
236143;689161;POOL
236143;711717;POOL
214589;744433;CROSS
269639;614934;POOL
548056;692527;POOL
133764;754484;CROSS
201123;986411;CROSS
201123;749583;DIRECT
416934;897947;CROSS
282743;692527;POOL
282743;627822;DIRECT
282743;772973;POOL
226073;627822;DIRECT
226073;897947;DIRECT
226073;634886;CROSS
299166;754484;CROSS
299166;749583;DIRECT
299166;986411;POOL
250994;754484;POOL
250994;901182;DIRECT
337905;772973;DIRECT
337905;897947;DIRECT
327746;749583;POOL
183897;772973;CROSS
183897;749583;POOL
183897;634886;POOL
482021;772973;POOL
315612;749583;POOL
473882;986411;CROSS
423003;866023;CROSS
221661;839473;POOL
221661;897947;POOL
249743;986411;POOL
249743;866023;CROSS
249743;627822;DIRECT
274231;754484;DIRECT
390868;728291;POOL
390868;692527;CROSS
532557;897947;DIRECT
532557;866023;CROSS
254161;754484;DIRECT
254161;897947;POOL
428971;634886;POOL
428971;627822;CROSS
428971;866023;DIRECT
271657;749583;DIRECT
271657;772973;DIRECT
203689;772973;POOL
203689;866023;POOL
147020;634886;POOL
309871;709473;DIRECT
162923;621934;POOL
162923;709473;DIRECT
162923;729519;DIRECT
208413;855586;POOL
208413;806346;CROSS
458654;701866;DIRECT
458654;791283;CROSS
132151;626482;CROSS
366849;855586;CROSS
366849;701866;CROSS
455856;791283;DIRECT
178154;624577;CROSS
178154;709473;DIRECT
178154;855586;POOL
355308;683328;CROSS
355308;632694;POOL
495845;626482;CROSS
495845;683328;CROSS
152571;855586;POOL
152571;681663;POOL
152571;729519;POOL
507616;643225;POOL
507616;842560;CROSS
277176;624577;POOL
277176;842560;DIRECT
373060;632694;DIRECT
528482;681663;DIRECT
528482;776453;CROSS
452220;776453;POOL
452220;624577;POOL
325990;681663;POOL
539085;683328;CROSS
205170;626482;DIRECT
205170;791283;CROSS
205170;709473;CROSS
335424;683328;DIRECT
335424;624577;POOL
134391;842560;DIRECT
134391;791283;DIRECT
241194;842560;CROSS
359184;842560;POOL
359184;626482;POOL
482008;872136;CROSS
482008;681663;POOL
353948;842560;DIRECT
353948;643225;POOL
353948;626482;POOL
177897;776453;CROSS
177897;681663;DIRECT
177897;855586;DIRECT
172535;806346;POOL
238270;761847;DIRECT
238270;601456;POOL
238270;628869;CROSS
425084;721933;POOL
425084;761847;CROSS
425084;666867;POOL
492639;792881;CROSS
492639;885226;DIRECT
467789;653833;CROSS
467789;601456;DIRECT
467789;628869;DIRECT
427461;936960;POOL
427461;792881;CROSS
427461;601456;DIRECT
207369;830443;DIRECT
525815;945749;DIRECT
525815;792881;DIRECT
163172;738832;DIRECT
163172;830443;POOL
268010;653833;CROSS
479525;885226;POOL
479525;638496;POOL
479525;792881;CROSS
411880;601456;DIRECT
411880;628869;CROSS
411880;721933;DIRECT
297697;761847;POOL
297697;601456;CROSS
297697;721933;POOL
288879;885226;DIRECT
288879;638496;POOL
288879;792881;DIRECT
203737;936960;CROSS
203737;638496;POOL
203737;738832;DIRECT
249210;896679;CROSS
249210;936960;POOL
489428;666867;POOL
489428;830443;DIRECT
489428;721933;CROSS
525593;945749;DIRECT
525593;653833;DIRECT
525593;628869;CROSS
507407;885226;CROSS
507407;653833;CROSS
411891;830443;DIRECT
411891;638496;CROSS
411891;732030;DIRECT
181740;945749;CROSS
181740;738832;DIRECT
360697;846755;POOL
160948;624881;CROSS
160948;676927;POOL
160948;645826;CROSS
512028;658451;POOL
447243;661907;DIRECT
447243;645826;CROSS
429348;651794;DIRECT
429348;821812;DIRECT
429348;979874;CROSS
186766;656284;CROSS
186766;859389;CROSS
172714;658451;CROSS
172714;846755;CROSS
172714;999177;POOL
548078;792118;CROSS
418531;624881;CROSS
237882;999177;POOL
237882;846755;POOL
513921;792118;CROSS
250804;979874;CROSS
352706;928633;POOL
352706;645826;DIRECT
384989;846755;POOL
384989;859389;POOL
384989;645826;CROSS
428059;624881;DIRECT
428059;792118;DIRECT
428059;821812;DIRECT
484224;658451;DIRECT
484224;676927;POOL
451754;792118;DIRECT
451754;979874;POOL
451754;682338;DIRECT
212875;928633;DIRECT
212875;859389;DIRECT
351936;859389;DIRECT
351936;999177;DIRECT
153428;821812;CROSS
153428;979874;DIRECT
285876;821812;DIRECT
213133;821812;DIRECT
410246;645826;DIRECT
467149;676927;POOL
241337;979874;DIRECT
334544;656284;DIRECT
334544;999177;POOL
387808;859389;DIRECT
387808;999177;DIRECT
387808;792118;POOL
258477;656284;DIRECT
258477;859389;CROSS
258477;928633;DIRECT
214611;979874;POOL
214611;859389;POOL
214611;821812;POOL
255653;656284;DIRECT
255653;624881;CROSS
336212;656284;DIRECT
168808;964375;POOL
142907;691261;DIRECT
475307;709441;DIRECT
475307;635425;DIRECT
475307;912999;DIRECT
326612;635425;DIRECT
540090;912999;POOL
540090;930325;CROSS
540090;964375;DIRECT
498359;909121;DIRECT
271310;909121;DIRECT
271310;603287;DIRECT
155634;603287;DIRECT
155634;912999;DIRECT
249911;964375;DIRECT
249911;859279;CROSS
330902;709441;POOL
330902;635425;POOL
342139;964375;DIRECT
342139;902242;DIRECT
526932;746069;CROSS
526932;902242;POOL
196511;746069;POOL
196511;902242;POOL
196511;930325;POOL
446525;930325;CROSS
144059;964375;POOL
144059;859279;CROSS
247266;691261;DIRECT
247266;909121;POOL
247266;964375;DIRECT
147921;603287;DIRECT
147921;859279;POOL
147921;909121;DIRECT
504932;635425;CROSS
504932;912999;POOL
230128;912999;POOL
230128;902242;POOL
230128;930325;DIRECT
319685;964375;CROSS
319685;930325;DIRECT
321245;746069;POOL
321245;930325;DIRECT
321245;964375;DIRECT
487203;964375;DIRECT
487203;603287;CROSS
487203;902242;POOL
501280;912999;DIRECT
501280;930325;CROSS
501280;709441;POOL
147357;709441;POOL
297080;902242;CROSS
297080;709441;DIRECT
297080;930325;POOL
321579;603287;DIRECT
321579;691261;POOL
442986;746069;DIRECT
442986;930325;POOL
442986;912999;CROSS
293588;902242;CROSS
293588;691261;DIRECT
474349;909121;CROSS
474349;709441;DIRECT
536184;709294;POOL
542277;898268;CROSS
386770;711633;CROSS
386770;707226;POOL
386770;716452;DIRECT
352318;716452;CROSS
352318;898268;CROSS
352318;675440;CROSS
509897;707226;DIRECT
525071;829043;DIRECT
525071;946521;CROSS
525071;707226;CROSS
293827;675440;DIRECT
293827;898268;DIRECT
293827;707226;DIRECT
196193;707226;POOL
196193;946521;DIRECT
518807;707226;DIRECT
518807;898268;CROSS
518807;675440;POOL
383097;822576;CROSS
189568;716452;CROSS
189568;707226;CROSS
189568;829043;CROSS
423369;822576;DIRECT
423369;675440;CROSS
281996;707226;POOL
281996;709294;POOL
281996;898268;CROSS
126640;709294;DIRECT
126640;898268;DIRECT
537454;822576;DIRECT
462536;829043;CROSS
462536;716452;DIRECT
235756;946521;DIRECT
235756;707226;CROSS
155801;709294;DIRECT
431282;822576;POOL
170109;711633;POOL
170109;898268;DIRECT
170109;946521;POOL
310496;674563;CROSS
310496;753520;DIRECT
310496;952316;POOL
387602;980769;DIRECT
387602;723841;POOL
387602;956279;POOL
305748;961266;POOL
305748;952316;CROSS
147582;919346;DIRECT
147582;953255;DIRECT
219918;961266;CROSS
219918;953255;DIRECT
169548;919346;DIRECT
169548;916634;POOL
316708;746536;CROSS
428779;956279;CROSS
344978;753520;CROSS
344978;919346;DIRECT
344978;848105;POOL
251903;952316;POOL
251903;980769;POOL
251903;753520;DIRECT
177133;916634;CROSS
177133;848105;CROSS
177133;723841;POOL
162772;953255;DIRECT
380143;723841;POOL
312698;674563;POOL
312698;723841;CROSS
312698;753520;POOL
332875;956279;DIRECT
332875;952316;POOL
252118;746536;POOL
252118;674563;CROSS
252118;956279;CROSS
156259;746536;DIRECT
156259;919346;DIRECT
156259;848105;DIRECT
187523;980769;DIRECT
156185;953255;DIRECT
156185;753520;POOL
156185;746536;CROSS
382860;916634;POOL
382860;956279;POOL
301625;952316;POOL
301625;961266;CROSS
549364;919346;DIRECT
266049;919346;POOL
266049;916634;DIRECT
182869;953255;CROSS
182869;848105;DIRECT
441842;961266;DIRECT
441842;956279;CROSS
441842;674563;DIRECT
194149;616750;DIRECT
194149;910513;POOL
194149;763518;DIRECT
446005;910513;DIRECT
446005;779647;DIRECT
446005;716897;DIRECT
288572;661608;POOL
468708;873908;DIRECT
443040;661608;DIRECT
443040;604427;DIRECT
443040;656910;DIRECT
228328;953011;POOL
504588;759305;DIRECT
507284;685333;DIRECT
507284;661608;POOL
507284;604427;DIRECT
181507;608734;DIRECT
179782;716897;POOL
433677;760252;CROSS
433677;661608;POOL
433677;779947;DIRECT
409194;779647;DIRECT
409194;759305;CROSS
273083;608734;CROSS
373495;763518;POOL
373495;685333;DIRECT
373495;956566;CROSS
528166;910513;CROSS
528166;759305;DIRECT
322837;910513;CROSS
446661;956566;POOL
445962;779647;DIRECT
445962;910513;POOL
315627;779647;POOL
315627;759305;CROSS
302624;779647;DIRECT
302624;763518;POOL
320539;620964;DIRECT
320539;960640;POOL
350142;818751;POOL
350142;778149;DIRECT
315266;886359;POOL
315266;698476;CROSS
287640;613830;DIRECT
173701;818751;POOL
173701;784444;DIRECT
173701;672060;CROSS
383631;926652;POOL
383631;823727;DIRECT
383631;672060;DIRECT
440539;886359;POOL
440539;696227;DIRECT
440539;960640;CROSS
419904;926652;POOL
355440;774311;POOL
355440;773140;CROSS
363415;613830;CROSS
363415;741761;CROSS
432960;620964;CROSS
432960;613346;DIRECT
432960;698476;DIRECT
527874;895413;DIRECT
527874;984635;CROSS
337173;926652;CROSS
337173;865265;DIRECT
319703;613346;CROSS
319703;926652;DIRECT
471512;774311;CROSS
471512;778149;POOL
471512;698476;CROSS
172969;818751;DIRECT
431390;613346;POOL
489118;741761;DIRECT
362086;818751;POOL
499571;960640;DIRECT
499571;613830;DIRECT
232190;823727;DIRECT
451560;960640;POOL
451560;984635;DIRECT
543719;741761;CROSS
543719;984635;POOL
543719;773140;DIRECT
526431;784444;CROSS
526431;865265;CROSS
526431;741761;POOL
255402;818751;CROSS
149066;984635;DIRECT
149066;960640;DIRECT
149066;696227;DIRECT
311683;698476;DIRECT
311683;926652;POOL
281569;698476;CROSS
362778;895413;POOL
475429;773140;DIRECT
475429;741761;CROSS
475429;886359;CROSS
475016;960640;DIRECT
489431;620964;CROSS
371092;823727;CROSS
371092;672060;DIRECT
456290;613830;DIRECT
456290;698476;POOL
160416;613830;DIRECT
332034;925823;DIRECT
332034;865425;POOL
161430;865425;POOL
161430;935190;POOL
161430;768821;DIRECT
145842;800617;DIRECT
145842;710796;POOL
234718;646738;CROSS
234718;768821;POOL
507839;768821;POOL
224363;922959;POOL
224363;670269;DIRECT
224363;925823;CROSS
483625;670269;CROSS
356218;734944;POOL
356218;800617;POOL
356218;922959;POOL
537021;768821;POOL
537021;800617;DIRECT
537021;925823;POOL
326021;935190;POOL
326021;710796;CROSS
426200;710796;DIRECT
426200;768821;POOL
512308;865425;CROSS
512308;935190;CROSS
512308;646738;POOL
145664;670269;POOL
145664;865425;DIRECT
276499;710796;DIRECT
276499;749267;CROSS
276499;670269;DIRECT
544883;935190;POOL
544883;749267;DIRECT
544883;710796;CROSS
200842;922959;POOL
210454;710796;CROSS
507707;670269;CROSS
544942;710796;POOL
306195;922959;POOL
306195;734944;DIRECT
448298;670269;DIRECT
448298;800617;CROSS
448298;646738;POOL
483845;800617;DIRECT
483845;749267;POOL
483845;925823;POOL
492081;983011;POOL
492081;640303;DIRECT
467778;910505;POOL
203347;988217;CROSS
203347;704241;CROSS
195597;988217;POOL
195597;756135;DIRECT
195597;983011;CROSS
316698;756135;CROSS
316698;983011;CROSS
316698;663332;POOL
208857;910505;DIRECT
208857;877362;POOL
471785;983011;DIRECT
152801;640303;DIRECT
152801;877362;CROSS
152801;988217;DIRECT
363384;704241;CROSS
325782;877362;DIRECT
325782;663332;CROSS
325782;988217;POOL
148608;877362;DIRECT
148608;910505;DIRECT
182575;756135;CROSS
182575;910505;CROSS
182575;877362;CROSS
216465;756135;DIRECT
216465;704241;POOL
307243;983011;CROSS
307243;988217;POOL
481031;983011;POOL
481031;663332;POOL
481031;988217;POOL
241903;640303;POOL
241903;983011;DIRECT
323666;983011;CROSS
323666;756135;CROSS
323666;910505;CROSS
120569;983011;DIRECT
539252;910505;POOL
383214;910505;POOL
383214;756135;POOL
383214;704241;POOL
218029;988217;POOL
218029;983011;CROSS
218029;663332;DIRECT
395516;777380;POOL
395516;779666;POOL
311520;623388;CROSS
467046;868905;POOL
467046;738178;CROSS
467046;658668;POOL
406554;738178;CROSS
467265;834907;CROSS
529385;621789;CROSS
529385;754269;POOL
529385;696102;DIRECT
435171;779666;POOL
236762;779666;CROSS
239756;717949;POOL
310105;831825;CROSS
310105;628738;DIRECT
310105;738178;DIRECT
433481;628738;DIRECT
433481;623388;DIRECT
433481;777380;DIRECT
186180;933215;DIRECT
186180;868905;DIRECT
336349;658668;POOL
336349;754269;POOL
179110;628738;POOL
179110;968733;CROSS
181559;834907;DIRECT
181559;754269;CROSS
415676;738178;DIRECT
415676;933215;DIRECT
420626;628738;DIRECT
420626;696102;POOL
420626;802965;CROSS
297401;696102;DIRECT
300131;658668;CROSS
300131;779666;POOL
300131;802965;DIRECT
491702;779666;CROSS
414796;802965;CROSS
414796;628738;DIRECT
188559;779666;POOL
188559;696102;CROSS
481627;968733;DIRECT
481627;777380;CROSS
462396;802965;POOL
462396;658668;CROSS
462396;623388;POOL
265167;621789;DIRECT
265167;834907;DIRECT
288120;738178;POOL
288120;717949;POOL
288120;623388;CROSS
209565;834907;POOL
209565;868905;DIRECT
214033;968733;CROSS
180147;923723;POOL
293664;651015;DIRECT
428590;996784;CROSS
428590;651015;POOL
209184;996784;DIRECT
209184;651015;CROSS
320825;996784;POOL
320825;651015;POOL
154326;667030;DIRECT
154326;996784;POOL
286725;923110;CROSS
286725;820538;DIRECT
286725;903699;POOL
412932;999532;CROSS
412932;667030;DIRECT
505393;690091;DIRECT
477110;774428;POOL
477110;667030;DIRECT
477110;782735;DIRECT
209426;820538;CROSS
243890;997485;DIRECT
243890;743815;CROSS
243890;999532;CROSS
542809;673645;DIRECT
542809;996784;DIRECT
278306;997485;CROSS
278306;782735;POOL
426899;651015;DIRECT
426899;690091;DIRECT
133586;943530;CROSS
133586;690091;DIRECT
133586;903699;DIRECT
478634;774428;DIRECT
281620;999532;CROSS
281620;757259;POOL
281620;923110;DIRECT
150359;673645;CROSS
150359;743815;DIRECT
150359;651015;DIRECT
207763;635260;DIRECT
440837;774428;CROSS
440837;782735;CROSS
282310;635260;CROSS
301415;651015;DIRECT
412323;903699;POOL
412323;667030;POOL
412323;782735;CROSS
504422;943530;POOL
504422;635260;POOL
504422;690091;DIRECT
464637;782735;POOL
464637;820538;CROSS
419649;757259;POOL
419649;782735;CROSS
419649;635260;CROSS
312387;782735;DIRECT
312387;757259;CROSS
312387;667030;POOL
242479;943098;CROSS
242479;652361;CROSS
242479;871666;POOL
367518;739434;POOL
367518;943098;POOL
367518;928790;DIRECT
312948;647198;DIRECT
312948;705819;CROSS
363824;647198;CROSS
323758;871666;CROSS
323758;647198;POOL
323758;664414;DIRECT
396540;871666;DIRECT
396540;671514;DIRECT
396540;739434;CROSS
525447;895024;DIRECT
525447;671514;CROSS
525447;739434;DIRECT
409359;871666;POOL
409359;705819;CROSS
409359;664414;CROSS
501303;705819;DIRECT
501303;647198;DIRECT
472517;652361;DIRECT
472517;647198;DIRECT
316848;871666;DIRECT
525621;895024;DIRECT
368961;895024;CROSS
375916;664414;CROSS
375916;671514;POOL
375916;739434;DIRECT
168084;895024;POOL
383245;895024;DIRECT
436256;705819;DIRECT
436256;671514;POOL
492978;664414;POOL
492978;705819;POOL
188037;871666;POOL
188037;677585;POOL
188037;652361;POOL
371390;705819;DIRECT
371390;739434;DIRECT
371390;943098;DIRECT
514498;868216;POOL
514498;943098;CROSS
422855;943098;POOL
274653;652361;CROSS
274653;928790;CROSS
274653;943098;CROSS
169925;868216;CROSS
169925;652361;CROSS
169925;739434;CROSS
513965;664414;POOL
545288;687254;DIRECT
427668;918350;DIRECT
427668;694596;CROSS
427668;913678;DIRECT
287320;993370;DIRECT
287320;788273;DIRECT
375135;993370;DIRECT
375135;935333;CROSS
375135;918350;POOL
458182;694596;CROSS
458182;788273;DIRECT
458182;917085;CROSS
272154;687254;DIRECT
272154;913678;DIRECT
272154;694596;DIRECT
497637;913678;DIRECT
337048;935333;DIRECT
337048;973104;POOL
337048;918350;POOL
526304;788273;DIRECT
350479;993370;DIRECT
350479;973104;CROSS
350479;694596;CROSS
278384;935333;CROSS
121346;694596;CROSS
121346;788273;POOL
121346;913678;DIRECT
202528;788273;DIRECT
202528;663692;POOL
202528;694596;POOL
397775;973104;DIRECT
397775;788273;DIRECT
397775;917085;DIRECT
225625;917085;DIRECT
435096;913678;POOL
435096;993370;CROSS
267123;913678;DIRECT
458779;913678;POOL
479354;788273;POOL
479354;918350;CROSS
207566;935333;POOL
441343;973104;CROSS
293681;959726;POOL
482654;933716;CROSS
308009;910143;CROSS
308009;689499;DIRECT
270202;933716;POOL
187650;910143;POOL
480092;853953;CROSS
128750;889348;DIRECT
415620;932332;POOL
545600;813506;DIRECT
146507;910143;POOL
146507;838950;CROSS
146507;979509;CROSS
514871;910143;DIRECT
514871;853953;POOL
197769;676564;CROSS
406273;979509;CROSS
307739;933716;POOL
307739;910143;POOL
307739;689499;POOL
536755;676564;POOL
536755;614471;DIRECT
492018;670585;POOL
492018;838950;DIRECT
138166;838950;DIRECT
254880;676564;CROSS
254880;837385;CROSS
354218;670585;POOL
354218;614471;POOL
453545;614471;DIRECT
543987;838950;DIRECT
543987;899127;POOL
543987;853953;POOL
482843;933716;DIRECT
482843;837385;DIRECT
482843;853953;POOL
243615;814340;CROSS
243615;979509;CROSS
243615;813506;POOL
401380;814340;CROSS
401380;689499;CROSS
308557;814340;DIRECT
308557;696701;DIRECT
406116;853953;DIRECT
406116;614471;POOL
422331;814340;DIRECT
359346;696701;CROSS
304977;659266;DIRECT
304977;719089;DIRECT
488439;976433;CROSS
488439;964963;CROSS
488439;816546;DIRECT
411643;995204;DIRECT
411643;827625;CROSS
374946;997874;POOL
417058;605646;CROSS
263370;812698;POOL
455076;816546;POOL
339483;614879;CROSS
339483;746677;DIRECT
283852;816546;POOL
283852;719089;DIRECT
308278;995204;DIRECT
308278;719089;POOL
133492;816546;DIRECT
133492;614879;DIRECT
133492;605646;DIRECT
324002;719089;CROSS
324002;793830;DIRECT
324002;976433;CROSS
405484;827625;POOL
405484;605646;DIRECT
517608;659266;CROSS
517608;816546;DIRECT
517608;995204;DIRECT
328112;614879;POOL
494543;812698;POOL
494543;816546;POOL
406583;934279;DIRECT
406583;614879;CROSS
410933;934279;DIRECT
214558;997874;CROSS
214558;746677;DIRECT
372669;791092;CROSS
372669;839328;POOL
532225;997874;DIRECT
532225;839328;CROSS
532225;802341;CROSS
145435;614879;POOL
145435;839328;DIRECT
358654;976433;CROSS
358654;720837;POOL
358654;839328;POOL
126695;997874;DIRECT
474961;793830;DIRECT
465722;720837;CROSS
465722;995204;CROSS
256916;934279;CROSS
256916;964963;DIRECT
256916;746677;DIRECT
539883;780926;CROSS
539883;624774;POOL
179422;981725;POOL
179422;742508;POOL
179422;760764;DIRECT
541945;717883;POOL
505761;760764;POOL
505761;632984;CROSS
357289;780926;DIRECT
357289;785171;DIRECT
357289;624774;CROSS
304123;890250;POOL
304123;785171;POOL
304123;742508;POOL
502708;748653;DIRECT
502708;742508;DIRECT
502708;825971;POOL
547544;632984;DIRECT
319338;632984;POOL
319338;742508;POOL
439855;733427;DIRECT
439855;890250;POOL
466308;717883;CROSS
466343;780926;POOL
130350;785171;CROSS
130350;890250;DIRECT
361043;717883;CROSS
125995;825971;DIRECT
305387;825971;DIRECT
283387;717883;POOL
283387;773284;CROSS
168477;780926;DIRECT
168477;825971;DIRECT
257548;601167;CROSS
257548;944154;CROSS
257548;699113;POOL
273012;901486;DIRECT
136891;944154;CROSS
136891;679487;POOL
136891;968173;DIRECT
430323;968173;POOL
430323;601167;DIRECT
430323;944154;DIRECT
472252;679487;CROSS
475039;702820;CROSS
141105;976592;CROSS
141105;601167;CROSS
141105;699113;CROSS
264259;976610;DIRECT
264259;788112;DIRECT
264259;986432;CROSS
388666;944154;CROSS
172532;601167;POOL
172532;944154;POOL
253635;699113;POOL
253635;787840;DIRECT
253635;788112;CROSS
216931;944154;POOL
448814;968173;POOL
448814;944154;DIRECT
448814;793246;CROSS
222719;702820;CROSS
222719;634928;CROSS
336688;793246;DIRECT
336688;976592;DIRECT
336688;788112;POOL
328328;944154;DIRECT
328328;721075;CROSS
280774;721075;POOL
280774;787840;CROSS
280774;901486;CROSS
441931;699113;DIRECT
441931;901486;CROSS
441931;793246;POOL
353838;698605;DIRECT
202367;986432;CROSS
202367;787840;POOL
293798;721075;POOL
293798;901486;POOL
293798;601167;POOL
384995;853899;CROSS
384995;976610;POOL
384995;788112;DIRECT
431449;699113;DIRECT
431449;788112;DIRECT
309161;698605;CROSS
309161;634928;DIRECT
388863;853899;POOL
449790;702820;CROSS
449790;787840;CROSS
449790;968173;DIRECT
161380;698605;DIRECT
161380;793246;POOL
212163;976610;CROSS
212163;699113;POOL
212163;793246;DIRECT
204360;601167;DIRECT
204360;702820;DIRECT
491232;986432;CROSS
491232;853899;CROSS
491232;721075;DIRECT
415827;901486;DIRECT
415827;853899;DIRECT
476148;944154;CROSS
476148;698605;DIRECT
476148;679487;CROSS
404788;788112;DIRECT
456280;976610;DIRECT
456280;679487;POOL
456280;788112;DIRECT
456770;601167;DIRECT
456770;699113;DIRECT
456770;702820;POOL
214815;986432;POOL
214815;788112;POOL
497270;817593;POOL
193721;650262;POOL
193721;681754;POOL
193721;776267;CROSS
271346;834078;DIRECT
271346;999475;CROSS
271346;791098;POOL
371893;907736;POOL
371893;999475;DIRECT
143811;907736;CROSS
143811;776267;POOL
191950;854449;CROSS
191950;650262;DIRECT
191950;660397;POOL
223006;907736;POOL
482711;791098;POOL
482711;660397;DIRECT
482711;650262;DIRECT
383493;834078;DIRECT
383493;642833;POOL
383493;817593;POOL
441219;811741;CROSS
173951;921492;POOL
252325;776267;DIRECT
321297;660397;POOL
321297;854449;POOL
321297;834078;CROSS
422330;776267;CROSS
171486;811741;DIRECT
171486;791098;POOL
171486;776267;CROSS
352882;811741;DIRECT
352882;650262;CROSS
352882;999475;POOL
392338;642833;DIRECT
392338;921492;CROSS
420033;681754;DIRECT
420033;999475;CROSS
420033;907736;POOL
137603;834078;CROSS
137603;681754;CROSS
482070;921492;DIRECT
482070;854449;CROSS
217621;668891;POOL
217621;776267;CROSS
217621;921492;POOL
492826;650262;POOL
492826;817593;POOL
390880;854449;POOL
390880;652478;DIRECT
519084;811741;CROSS
519084;791098;CROSS
247835;642833;POOL
247835;776267;DIRECT
247835;668891;POOL
171215;907736;DIRECT
231702;854449;DIRECT
231702;660397;POOL
231702;999475;POOL
389089;999475;CROSS
389089;681754;POOL
389089;811741;CROSS
318850;791098;POOL
318850;681754;CROSS
318850;834078;DIRECT
394650;650262;DIRECT
394650;652478;DIRECT
394650;999475;POOL
308350;660397;DIRECT
292216;811741;CROSS
226279;921492;POOL
158897;854449;POOL
158897;791098;CROSS
393983;999475;CROSS
393983;817593;POOL
244020;684888;DIRECT
244020;993223;CROSS
367501;987355;CROSS
367501;600030;POOL
367501;614679;CROSS
312854;876166;POOL
312854;861335;DIRECT
312854;906783;POOL
332361;842716;DIRECT
332361;684888;CROSS
332361;993223;POOL
359357;884863;POOL
359357;861335;DIRECT
343078;837965;POOL
543467;614679;POOL
246296;600030;DIRECT
246296;851268;POOL
277672;993223;CROSS
277672;720351;POOL
277672;684888;CROSS
234672;702352;DIRECT
234672;861618;POOL
234672;842716;POOL
445201;600030;CROSS
296029;721883;CROSS
296029;612357;CROSS
296029;861335;DIRECT
349468;861335;CROSS
393961;861335;DIRECT
385020;600030;POOL
385020;684888;POOL
161345;876166;DIRECT
124878;684888;CROSS
124878;702352;POOL
124878;701865;CROSS
456544;874369;DIRECT
456544;736284;POOL
207493;993223;POOL
207493;837965;POOL
207493;614679;CROSS
407147;684888;DIRECT
332555;721883;POOL
332555;736284;POOL
334045;614679;DIRECT
334045;861618;DIRECT
481397;906783;POOL
481397;614679;DIRECT
481397;721883;CROSS
278151;684888;CROSS
278151;720351;POOL
278151;987355;POOL
520095;906783;DIRECT
386140;614679;CROSS
205728;851268;DIRECT
360051;978089;DIRECT
363843;785652;POOL
353600;691442;CROSS
353600;644541;POOL
353600;686016;POOL
165475;644541;CROSS
165475;978089;DIRECT
207536;686016;DIRECT
207536;708620;CROSS
207536;853604;CROSS
444138;785652;CROSS
507760;686016;DIRECT
507760;996548;DIRECT
507760;633612;POOL
232791;686016;DIRECT
232791;853604;CROSS
232791;785652;POOL
272741;973454;DIRECT
330009;973454;DIRECT
330009;853604;POOL
330009;785652;DIRECT
544089;708620;CROSS
544089;785652;DIRECT
544089;978089;POOL
155279;633612;DIRECT
155279;686016;CROSS
174906;644541;DIRECT
174906;973454;DIRECT
197477;686016;DIRECT
197477;853604;DIRECT
208397;785652;CROSS
208397;708620;DIRECT
546439;853604;CROSS
546439;686016;POOL
401073;785652;DIRECT
401073;973454;POOL
401073;978089;POOL
288716;853604;CROSS
246845;691442;CROSS
389004;633612;POOL
389004;853604;POOL
389004;973454;POOL
541473;853604;POOL
541473;785652;CROSS
541473;686016;POOL
321090;785652;POOL
321090;853604;CROSS
321090;973454;POOL
421011;644541;DIRECT
137141;708620;POOL
137141;996548;POOL
137141;973454;POOL
483560;633612;DIRECT
483560;691442;CROSS
483560;973454;CROSS
200147;644541;POOL
311794;996548;POOL
489484;996548;CROSS
489484;973454;CROSS
489484;691442;CROSS
348654;785652;POOL
439271;617237;CROSS
439271;695059;CROSS
439271;692655;CROSS
193737;820716;DIRECT
193737;637214;DIRECT
193737;767461;DIRECT
441894;919581;DIRECT
441894;786717;POOL
441894;855916;CROSS
150747;699457;CROSS
150747;760518;DIRECT
150747;858269;DIRECT
140402;651027;POOL
140402;724901;DIRECT
173088;653472;POOL
173088;820716;CROSS
317276;810895;CROSS
274617;637214;CROSS
452050;617237;DIRECT
452050;692655;CROSS
300372;692842;POOL
300372;767461;POOL
300372;653472;CROSS
391245;919581;CROSS
391245;810895;POOL
163011;973709;DIRECT
163011;786717;CROSS
163011;617237;POOL
128503;901376;POOL
128503;658833;DIRECT
128503;695059;POOL
505790;695059;DIRECT
505790;724901;DIRECT
181751;793582;POOL
181751;858269;CROSS
181751;873254;CROSS
326020;858269;DIRECT
326020;854274;CROSS
326020;971646;CROSS
356604;873254;CROSS
356604;692655;CROSS
244117;919581;CROSS
507160;854274;CROSS
507160;658833;DIRECT
485304;858269;DIRECT
485304;874579;CROSS
485304;973709;POOL
126797;973709;POOL
126797;658833;DIRECT
285707;651027;DIRECT
